"ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","qValuesBatch","pValuesBatch","SYMBOL"
"219762_s_at",0.387741343602199,12.1767904857562,2.49425519630533,0.030842555621601,0.556950976133402,-3.45194675195857,NA,NA,"RPL36"
"210679_x_at",0.218734698024623,6.82128524394261,2.49385047315602,0.0308643131210988,0.556950976133402,-3.45255597983797,NA,NA,"MORN3"
"215893_x_at",0.224828741072678,3.80011959301614,2.49370725410989,0.0308720160429944,0.556950976133402,-3.45277156294155,NA,NA,"NA"
"55093_at",0.224873986907756,7.59311695079132,2.4935870902872,0.0308784804159858,0.556950976133402,-3.45295244018726,NA,NA,"CHPF2"
"201134_x_at",0.34120940993424,12.4048746718911,2.49315676621762,0.0309016411887064,0.556950976133402,-3.45360017615167,NA,NA,"COX7C"
"210079_x_at",0.209726994142065,5.0149297910234,2.49283698726081,0.0309188632939118,0.556950976133402,-3.45408150465257,NA,NA,"KCNAB1"
"219236_at",0.21687680045681,5.71426322700245,2.49263794848722,0.0309295875450641,0.556950976133402,-3.45438109098242,NA,NA,"PAQR6"
"211381_x_at",0.211154603092239,3.8806836089388,2.49240109496088,0.0309423540271123,0.556950976133402,-3.45473758967848,NA,NA,"NA"
"210416_s_at",-0.226120276054715,8.64049709619591,-2.49200488992137,0.0309637211865789,0.556950976133402,-3.45533392296557,NA,NA,"CHEK2"
"216971_s_at",0.260594075847408,8.1016933286253,2.49132425978511,0.0310004611226828,0.556950976133402,-3.45635831181842,NA,NA,"PLEC"
"217670_at",-0.220536749779978,4.74040923192169,-2.49118149119962,0.0310081731048201,0.556950976133402,-3.45657318120563,NA,NA,"RPLP2"
"216957_at",-0.207979029634841,4.00604799808846,-2.49040154164256,0.0310503372184857,0.556950976133402,-3.45774698411217,NA,NA,"USP22"
"202755_s_at",0.210560897592535,6.7769003341924,2.49020240672723,0.0310611114885377,0.556950976133402,-3.45804666705901,NA,NA,"GPC1"
"207492_at",0.237192398049166,4.92189318094587,2.4900968741438,0.0310668228583178,0.556950976133402,-3.458205483994,NA,NA,"NGLY1"
"217864_s_at",-0.258934392932058,8.39932548362623,-2.4899996390586,0.0310720860852001,0.556950976133402,-3.45835181296742,NA,NA,"PIAS1"
"206331_at",0.264951557668178,4.34084514966281,2.48982126687173,0.0310817434512257,0.556950976133402,-3.45862024262757,NA,NA,"CALCRL"
"209506_s_at",-0.260483047423697,6.98326648734104,-2.48958157570606,0.031094725373451,0.556950976133402,-3.45898094531575,NA,NA,"NR2F1"
"209106_at",-0.221546810499588,7.36502121963722,-2.48927684701136,0.0311112374889193,0.556950976133402,-3.45943951238772,NA,NA,"NCOA1"
"203968_s_at",-0.223488059359408,9.58860675570607,-2.48825486729616,0.0311666776992945,0.556950976133402,-3.4609773577354,NA,NA,"CDC6"
"214520_at",0.208655361857216,4.31579598496538,2.48817127448812,0.0311712167225524,0.556950976133402,-3.46110314113802,NA,NA,"FOXC2"
"219284_at",-0.243261439474172,7.17624728769088,-2.48802148891749,0.031179351585094,0.556950976133402,-3.4613285240724,NA,NA,"HSPBAP1"
"207283_at",0.218622483363245,5.73230737645001,2.48794602283388,0.0311834509424257,0.556950976133402,-3.46144207733204,NA,NA,"RPL23AP32"
"208367_x_at",0.208507920558282,3.94051257277118,2.4879110032775,0.0311853534030217,0.556950976133402,-3.46149477080644,NA,NA,"CYP3A4"
"211624_s_at",0.258323480162748,5.46466791349715,2.48775166167349,0.0311940111812568,0.556950976133402,-3.46173452850836,NA,NA,"DRD2"
"205966_at",-0.275241696385194,3.9753877390872,-2.48713150553869,0.031227729666484,0.556950976133402,-3.46266763914153,NA,NA,"TAF13"
"202551_s_at",-0.217497948493532,8.76033918412993,-2.4857858675858,0.031301016490113,0.556950976133402,-3.46469220445438,NA,NA,"CRIM1"
"216516_at",0.239598085066676,2.88211027649905,2.48524484997551,0.0313305292690387,0.556950976133402,-3.46550613531196,NA,NA,"NA"
"211454_x_at",-0.214321972396778,8.39745116843806,-2.48504297735197,0.0313415485223549,0.556950976133402,-3.46580983385358,NA,NA,"FKSG49"
"214354_x_at",0.218382889559643,5.49186562225784,2.48433209849905,0.0313803822885426,0.556950976133402,-3.46687925198993,NA,NA,"SFTPB"
"221546_at",-0.258624922654873,6.15241430168233,-2.48410054731503,0.0313930416285475,0.556950976133402,-3.46722757741611,NA,NA,"PRPF18"
"212850_s_at",0.208508753929898,5.94431982451754,2.48384716251785,0.0314069004017136,0.556950976133402,-3.46760874119726,NA,NA,"LRP4"
"200702_s_at",0.280878726709515,9.52668745775633,2.48379926342625,0.0314095208973661,0.556950976133402,-3.46768079450735,NA,NA,"DDX24"
"215414_at",0.210765088519809,4.3802057796089,2.48364852717569,0.0314177688787956,0.556950976133402,-3.46790754145912,NA,NA,"FARS2"
"220086_at",-0.209355858151122,6.81064162429743,-2.48348880446853,0.0314265109023364,0.556950976133402,-3.46814780388665,NA,NA,"IKZF5"
"212499_s_at",0.347862761488516,9.44846522260701,2.48303308157156,0.0314514668930206,0.556950976133402,-3.46883330950594,NA,NA,"NA"
"206669_at",-0.225543889347303,4.57573675260588,-2.4824947443524,0.0314809720322916,0.55703067034421,-3.4696430576786,NA,NA,"GAD1"
"209652_s_at",-0.21403788821742,7.15568000198308,-2.48085043529567,0.0315712616087724,0.557133572431073,-3.47211618728197,NA,NA,"PGF"
"221103_s_at",-0.305983652253103,4.42723368252279,-2.48036454032075,0.0315979909138207,0.557133572431073,-3.47284694662876,NA,NA,"CFAP44"
"202023_at",-0.216204463239636,8.61981482727133,-2.47984549523902,0.0316265683703682,0.557133572431073,-3.47362753517078,NA,NA,"EFNA1"
"222013_x_at",-0.207796334057472,7.16940160243329,-2.47935361010641,0.0316536738829235,0.557133572431073,-3.47436725250748,NA,NA,"EEF2KMT"
"219446_at",-0.232960256274973,7.39506614000975,-2.47875236469145,0.0316868367181369,0.557133572431073,-3.47527139658694,NA,NA,"RIC8B"
"218357_s_at",0.386144599080362,11.3813026137867,2.47853160221703,0.0316990218534435,0.557133572431073,-3.47560336662878,NA,NA,"TIMM8B"
"206034_at",0.224130032880898,7.91952784732891,2.47794225071216,0.0317315740521538,0.557133572431073,-3.47648957525131,NA,NA,"SERPINB8"
"208437_at",-0.21988180563486,5.36740871678256,-2.47743842342514,0.0317594284332374,0.557133572431073,-3.47724715255728,NA,NA,"CLCN1"
"220389_at",0.251113308121063,3.68956828376757,2.47739296361153,0.0317619428855868,0.557133572431073,-3.47731550668113,NA,NA,"CCDC81"
