County Name,Date of Death,New Deaths,7-day Average New Deaths,Total Deaths,2018 Population ,New Deaths Rate,7-day Average New Death Rate,Total Death Rate
Susquehanna,06/17/2020,0,0.4,21,40589,0,1.06,51.74
Susquehanna,06/18/2020,0,0.4,21,40589,0,1.06,51.74
Susquehanna,06/19/2020,0,0.3,21,40589,0,0.7,51.74
Susquehanna,06/20/2020,1,0.4,22,40589,2.46,1.06,54.2
Susquehanna,06/21/2020,0,0.3,22,40589,0,0.7,54.2
Susquehanna,06/22/2020,2,0.6,24,40589,4.93,1.41,59.13
Susquehanna,06/23/2020,0,0.4,24,40589,0,1.06,59.13
Susquehanna,06/24/2020,0,0.4,24,40589,0,1.06,59.13
Susquehanna,06/25/2020,1,0.6,25,40589,2.46,1.41,61.59
Susquehanna,06/26/2020,0,0.6,25,40589,0,1.41,61.59
Susquehanna,06/27/2020,0,0.4,25,40589,0,1.06,61.59
Susquehanna,06/28/2020,0,0.4,25,40589,0,1.06,61.59
Susquehanna,06/29/2020,0,0.1,25,40589,0,0.35,61.59
Susquehanna,06/30/2020,0,0.1,25,40589,0,0.35,61.59
Susquehanna,07/01/2020,0,0.1,25,40589,0,0.35,61.59
Susquehanna,07/02/2020,0,0,25,40589,0,0,61.59
Susquehanna,07/03/2020,0,0,25,40589,0,0,61.59
Susquehanna,07/04/2020,0,0,25,40589,0,0,61.59
Susquehanna,07/05/2020,0,0,25,40589,0,0,61.59
Susquehanna,07/06/2020,0,0,25,40589,0,0,61.59
Susquehanna,07/07/2020,0,0,25,40589,0,0,61.59
Susquehanna,07/08/2020,1,0.1,26,40589,2.46,0.35,64.06
Susquehanna,07/09/2020,0,0.1,26,40589,0,0.35,64.06
Susquehanna,07/10/2020,0,0.1,26,40589,0,0.35,64.06
Susquehanna,07/11/2020,0,0.1,26,40589,0,0.35,64.06
Susquehanna,07/12/2020,0,0.1,26,40589,0,0.35,64.06
Susquehanna,07/13/2020,0,0.1,26,40589,0,0.35,64.06
Susquehanna,07/14/2020,0,0.1,26,40589,0,0.35,64.06
Susquehanna,07/15/2020,0,0,26,40589,0,0,64.06
Susquehanna,07/16/2020,0,0,26,40589,0,0,64.06
Susquehanna,07/17/2020,0,0,26,40589,0,0,64.06
Susquehanna,07/18/2020,0,0,26,40589,0,0,64.06
Susquehanna,07/19/2020,0,0,26,40589,0,0,64.06
Susquehanna,07/20/2020,0,0,26,40589,0,0,64.06
Susquehanna,07/21/2020,0,0,26,40589,0,0,64.06
Susquehanna,07/22/2020,0,0,26,40589,0,0,64.06
Susquehanna,07/23/2020,0,0,26,40589,0,0,64.06
Susquehanna,07/24/2020,0,0,26,40589,0,0,64.06
Susquehanna,07/25/2020,0,0,26,40589,0,0,64.06
Susquehanna,07/26/2020,0,0,26,40589,0,0,64.06
Susquehanna,07/27/2020,0,0,26,40589,0,0,64.06
Susquehanna,07/28/2020,0,0,26,40589,0,0,64.06
Susquehanna,07/29/2020,0,0,26,40589,0,0,64.06
Susquehanna,07/30/2020,0,0,26,40589,0,0,64.06
Susquehanna,07/31/2020,1,0.1,27,40589,2.46,0.35,66.52
Susquehanna,08/01/2020,0,0.1,27,40589,0,0.35,66.52
Susquehanna,08/02/2020,0,0.1,27,40589,0,0.35,66.52
Susquehanna,08/03/2020,0,0.1,27,40589,0,0.35,66.52
Susquehanna,08/04/2020,0,0.1,27,40589,0,0.35,66.52
Susquehanna,08/05/2020,0,0.1,27,40589,0,0.35,66.52
Susquehanna,08/06/2020,0,0.1,27,40589,0,0.35,66.52
Susquehanna,08/07/2020,0,0,27,40589,0,0,66.52
Susquehanna,08/08/2020,0,0,27,40589,0,0,66.52
Susquehanna,08/09/2020,0,0,27,40589,0,0,66.52
Susquehanna,08/10/2020,0,0,27,40589,0,0,66.52
Susquehanna,08/11/2020,0,0,27,40589,0,0,66.52
Susquehanna,08/12/2020,0,0,27,40589,0,0,66.52
Susquehanna,08/13/2020,0,0,27,40589,0,0,66.52
Susquehanna,08/14/2020,0,0,27,40589,0,0,66.52
Susquehanna,08/15/2020,0,0,27,40589,0,0,66.52
Susquehanna,08/16/2020,0,0,27,40589,0,0,66.52
Susquehanna,08/17/2020,0,0,27,40589,0,0,66.52
Susquehanna,08/18/2020,0,0,27,40589,0,0,66.52
Susquehanna,08/19/2020,0,0,27,40589,0,0,66.52
Susquehanna,08/20/2020,0,0,27,40589,0,0,66.52
Susquehanna,08/21/2020,0,0,27,40589,0,0,66.52
Susquehanna,08/22/2020,0,0,27,40589,0,0,66.52
Susquehanna,08/23/2020,0,0,27,40589,0,0,66.52
Susquehanna,08/24/2020,0,0,27,40589,0,0,66.52
Susquehanna,08/25/2020,0,0,27,40589,0,0,66.52
Susquehanna,08/26/2020,0,0,27,40589,0,0,66.52
Susquehanna,08/27/2020,0,0,27,40589,0,0,66.52
Susquehanna,08/28/2020,0,0,27,40589,0,0,66.52
Susquehanna,08/29/2020,0,0,27,40589,0,0,66.52
Susquehanna,08/30/2020,0,0,27,40589,0,0,66.52
Susquehanna,08/31/2020,0,0,27,40589,0,0,66.52
Susquehanna,09/01/2020,0,0,27,40589,0,0,66.52
Susquehanna,09/02/2020,1,0.1,28,40589,2.46,0.35,68.98
Susquehanna,09/03/2020,0,0.1,28,40589,0,0.35,68.98
Susquehanna,09/04/2020,0,0.1,28,40589,0,0.35,68.98
Susquehanna,09/05/2020,0,0.1,28,40589,0,0.35,68.98
Susquehanna,09/06/2020,0,0.1,28,40589,0,0.35,68.98
Susquehanna,09/07/2020,0,0.1,28,40589,0,0.35,68.98
Susquehanna,09/08/2020,0,0.1,28,40589,0,0.35,68.98
Susquehanna,09/09/2020,0,0,28,40589,0,0,68.98
Susquehanna,09/10/2020,0,0,28,40589,0,0,68.98
Susquehanna,09/11/2020,0,0,28,40589,0,0,68.98
Susquehanna,09/12/2020,0,0,28,40589,0,0,68.98
Susquehanna,09/13/2020,0,0,28,40589,0,0,68.98
Susquehanna,09/14/2020,0,0,28,40589,0,0,68.98
Susquehanna,09/15/2020,0,0,28,40589,0,0,68.98
Susquehanna,09/16/2020,0,0,28,40589,0,0,68.98
Susquehanna,09/17/2020,0,0,28,40589,0,0,68.98
Susquehanna,09/18/2020,0,0,28,40589,0,0,68.98
Susquehanna,09/19/2020,0,0,28,40589,0,0,68.98
Susquehanna,09/20/2020,0,0,28,40589,0,0,68.98
Susquehanna,09/21/2020,0,0,28,40589,0,0,68.98
Susquehanna,09/22/2020,0,0,28,40589,0,0,68.98
Susquehanna,09/23/2020,0,0,28,40589,0,0,68.98
Susquehanna,09/24/2020,0,0,28,40589,0,0,68.98
Susquehanna,09/25/2020,0,0,28,40589,0,0,68.98
Susquehanna,09/26/2020,0,0,28,40589,0,0,68.98
Susquehanna,09/27/2020,0,0,28,40589,0,0,68.98
Susquehanna,09/28/2020,0,0,28,40589,0,0,68.98
Susquehanna,09/29/2020,0,0,28,40589,0,0,68.98
Susquehanna,09/30/2020,0,0,28,40589,0,0,68.98
Susquehanna,10/01/2020,0,0,28,40589,0,0,68.98
Susquehanna,10/02/2020,0,0,28,40589,0,0,68.98
Susquehanna,10/03/2020,0,0,28,40589,0,0,68.98
Susquehanna,10/04/2020,0,0,28,40589,0,0,68.98
Susquehanna,10/05/2020,0,0,28,40589,0,0,68.98
Susquehanna,10/06/2020,0,0,28,40589,0,0,68.98
Susquehanna,10/07/2020,0,0,28,40589,0,0,68.98
Susquehanna,10/08/2020,0,0,28,40589,0,0,68.98
Susquehanna,10/09/2020,0,0,28,40589,0,0,68.98
Susquehanna,10/10/2020,0,0,28,40589,0,0,68.98
Susquehanna,10/11/2020,0,0,28,40589,0,0,68.98
Susquehanna,10/12/2020,0,0,28,40589,0,0,68.98
Susquehanna,10/13/2020,0,0,28,40589,0,0,68.98
Susquehanna,10/14/2020,0,0,28,40589,0,0,68.98
Susquehanna,10/15/2020,0,0,28,40589,0,0,68.98
Susquehanna,10/16/2020,0,0,28,40589,0,0,68.98
Susquehanna,10/17/2020,0,0,28,40589,0,0,68.98
Susquehanna,10/18/2020,0,0,28,40589,0,0,68.98
Susquehanna,10/19/2020,0,0,28,40589,0,0,68.98
Susquehanna,10/20/2020,0,0,28,40589,0,0,68.98
Susquehanna,10/21/2020,0,0,28,40589,0,0,68.98
Susquehanna,10/22/2020,0,0,28,40589,0,0,68.98
Susquehanna,10/23/2020,0,0,28,40589,0,0,68.98
Susquehanna,10/24/2020,0,0,28,40589,0,0,68.98
Susquehanna,10/25/2020,0,0,28,40589,0,0,68.98
Susquehanna,10/26/2020,0,0,28,40589,0,0,68.98
Susquehanna,10/27/2020,1,0.1,29,40589,2.46,0.35,71.45
Susquehanna,10/28/2020,0,0.1,29,40589,0,0.35,71.45
Susquehanna,10/29/2020,0,0.1,29,40589,0,0.35,71.45
Susquehanna,10/30/2020,0,0.1,29,40589,0,0.35,71.45
Susquehanna,10/31/2020,0,0.1,29,40589,0,0.35,71.45
Susquehanna,11/01/2020,0,0.1,29,40589,0,0.35,71.45
Susquehanna,11/02/2020,0,0.1,29,40589,0,0.35,71.45
Susquehanna,11/03/2020,0,0,29,40589,0,0,71.45
Susquehanna,11/04/2020,0,0,29,40589,0,0,71.45
Susquehanna,11/05/2020,0,0,29,40589,0,0,71.45
Susquehanna,11/06/2020,0,0,29,40589,0,0,71.45
Allegheny,11/10/2020,1,2.1,451,1218452,0.08,0.18,37.01
Lehigh,11/30/2020,0,0.6,387,368100,0,0.16,105.13
Pennsylvania,09/27/2020,13,12.6,8236,12807060,0.1,0.1,64.31
Allegheny,11/07/2020,2,2,446,1218452,0.16,0.16,36.6
Erie,11/19/2020,2,1,53,272061,0.74,0.37,19.48
Centre,11/23/2020,3,3.1,58,162805,1.84,1.93,35.63
Butler,11/24/2020,3,2.3,79,187888,1.6,1.22,42.05
Tioga,03/18/2020,0,,0,40763,0,,0
Tioga,03/19/2020,0,,0,40763,0,,0
Tioga,03/20/2020,0,,0,40763,0,,0
Tioga,03/21/2020,0,,0,40763,0,,0
Tioga,03/22/2020,0,,0,40763,0,,0
Tioga,03/23/2020,0,,0,40763,0,,0
Tioga,03/24/2020,0,,0,40763,0,,0
Tioga,03/25/2020,0,0,0,40763,0,0,0
Tioga,03/26/2020,0,0,0,40763,0,0,0
Tioga,03/27/2020,0,0,0,40763,0,0,0
Tioga,03/28/2020,0,0,0,40763,0,0,0
Tioga,03/29/2020,0,0,0,40763,0,0,0
Tioga,03/30/2020,0,0,0,40763,0,0,0
Tioga,03/31/2020,0,0,0,40763,0,0,0
Tioga,04/01/2020,0,0,0,40763,0,0,0
Tioga,04/02/2020,0,0,0,40763,0,0,0
Tioga,04/03/2020,0,0,0,40763,0,0,0
Tioga,04/04/2020,0,0,0,40763,0,0,0
Tioga,04/05/2020,0,0,0,40763,0,0,0
Tioga,04/06/2020,0,0,0,40763,0,0,0
Tioga,04/07/2020,0,0,0,40763,0,0,0
Tioga,04/08/2020,0,0,0,40763,0,0,0
Tioga,04/09/2020,0,0,0,40763,0,0,0
Tioga,04/10/2020,0,0,0,40763,0,0,0
Tioga,04/11/2020,0,0,0,40763,0,0,0
Tioga,04/12/2020,0,0,0,40763,0,0,0
Tioga,04/13/2020,0,0,0,40763,0,0,0
Tioga,04/14/2020,0,0,0,40763,0,0,0
Tioga,04/15/2020,0,0,0,40763,0,0,0
Tioga,04/16/2020,0,0,0,40763,0,0,0
Tioga,04/17/2020,0,0,0,40763,0,0,0
Tioga,04/18/2020,0,0,0,40763,0,0,0
Tioga,04/19/2020,0,0,0,40763,0,0,0
Tioga,04/20/2020,0,0,0,40763,0,0,0
Tioga,04/21/2020,0,0,0,40763,0,0,0
Tioga,04/22/2020,1,0.1,1,40763,2.45,0.35,2.45
Tioga,04/23/2020,0,0.1,1,40763,0,0.35,2.45
Tioga,04/24/2020,0,0.1,1,40763,0,0.35,2.45
Tioga,04/25/2020,0,0.1,1,40763,0,0.35,2.45
Tioga,04/26/2020,0,0.1,1,40763,0,0.35,2.45
Tioga,04/27/2020,0,0.1,1,40763,0,0.35,2.45
Tioga,04/28/2020,0,0.1,1,40763,0,0.35,2.45
Tioga,04/29/2020,0,0,1,40763,0,0,2.45
Tioga,04/30/2020,0,0,1,40763,0,0,2.45
Tioga,05/01/2020,0,0,1,40763,0,0,2.45
Tioga,05/02/2020,0,0,1,40763,0,0,2.45
Tioga,05/03/2020,0,0,1,40763,0,0,2.45
Tioga,05/04/2020,0,0,1,40763,0,0,2.45
Tioga,05/05/2020,0,0,1,40763,0,0,2.45
Tioga,05/06/2020,0,0,1,40763,0,0,2.45
Tioga,05/07/2020,0,0,1,40763,0,0,2.45
Tioga,05/08/2020,0,0,1,40763,0,0,2.45
Tioga,05/09/2020,0,0,1,40763,0,0,2.45
Tioga,05/10/2020,0,0,1,40763,0,0,2.45
Tioga,05/11/2020,1,0.1,2,40763,2.45,0.35,4.91
Tioga,05/12/2020,0,0.1,2,40763,0,0.35,4.91
Tioga,05/13/2020,0,0.1,2,40763,0,0.35,4.91
Tioga,05/14/2020,0,0.1,2,40763,0,0.35,4.91
Tioga,05/15/2020,0,0.1,2,40763,0,0.35,4.91
Tioga,05/16/2020,0,0.1,2,40763,0,0.35,4.91
Tioga,05/17/2020,0,0.1,2,40763,0,0.35,4.91
Tioga,05/18/2020,0,0,2,40763,0,0,4.91
Tioga,05/19/2020,0,0,2,40763,0,0,4.91
Tioga,05/20/2020,0,0,2,40763,0,0,4.91
Tioga,05/21/2020,0,0,2,40763,0,0,4.91
Tioga,05/22/2020,0,0,2,40763,0,0,4.91
Tioga,05/23/2020,0,0,2,40763,0,0,4.91
Tioga,05/24/2020,0,0,2,40763,0,0,4.91
Tioga,05/25/2020,0,0,2,40763,0,0,4.91
Tioga,05/26/2020,0,0,2,40763,0,0,4.91
Tioga,05/27/2020,0,0,2,40763,0,0,4.91
Tioga,05/28/2020,0,0,2,40763,0,0,4.91
Tioga,05/29/2020,0,0,2,40763,0,0,4.91
Tioga,05/30/2020,0,0,2,40763,0,0,4.91
Tioga,05/31/2020,0,0,2,40763,0,0,4.91
Tioga,06/01/2020,0,0,2,40763,0,0,4.91
Tioga,06/02/2020,0,0,2,40763,0,0,4.91
Tioga,06/03/2020,0,0,2,40763,0,0,4.91
Tioga,06/04/2020,0,0,2,40763,0,0,4.91
Tioga,06/05/2020,0,0,2,40763,0,0,4.91
Tioga,06/06/2020,0,0,2,40763,0,0,4.91
Tioga,06/07/2020,0,0,2,40763,0,0,4.91
Tioga,06/08/2020,0,0,2,40763,0,0,4.91
Tioga,06/09/2020,0,0,2,40763,0,0,4.91
Tioga,06/10/2020,0,0,2,40763,0,0,4.91
Tioga,06/11/2020,0,0,2,40763,0,0,4.91
Tioga,06/12/2020,0,0,2,40763,0,0,4.91
Tioga,06/13/2020,0,0,2,40763,0,0,4.91
Tioga,06/14/2020,0,0,2,40763,0,0,4.91
Tioga,06/15/2020,0,0,2,40763,0,0,4.91
Tioga,06/16/2020,0,0,2,40763,0,0,4.91
Tioga,06/17/2020,0,0,2,40763,0,0,4.91
Tioga,06/18/2020,0,0,2,40763,0,0,4.91
Tioga,06/19/2020,0,0,2,40763,0,0,4.91
Tioga,06/20/2020,0,0,2,40763,0,0,4.91
Tioga,06/21/2020,0,0,2,40763,0,0,4.91
Tioga,06/22/2020,0,0,2,40763,0,0,4.91
Tioga,06/23/2020,0,0,2,40763,0,0,4.91
Tioga,06/24/2020,0,0,2,40763,0,0,4.91
Tioga,06/25/2020,0,0,2,40763,0,0,4.91
Tioga,06/26/2020,0,0,2,40763,0,0,4.91
Tioga,06/27/2020,0,0,2,40763,0,0,4.91
Tioga,06/28/2020,0,0,2,40763,0,0,4.91
Tioga,06/29/2020,0,0,2,40763,0,0,4.91
Tioga,06/30/2020,0,0,2,40763,0,0,4.91
Tioga,07/01/2020,0,0,2,40763,0,0,4.91
Tioga,07/02/2020,0,0,2,40763,0,0,4.91
Tioga,07/03/2020,0,0,2,40763,0,0,4.91
Tioga,07/04/2020,0,0,2,40763,0,0,4.91
Tioga,07/05/2020,0,0,2,40763,0,0,4.91
Tioga,07/06/2020,0,0,2,40763,0,0,4.91
Tioga,07/07/2020,0,0,2,40763,0,0,4.91
Tioga,07/08/2020,0,0,2,40763,0,0,4.91
Tioga,07/09/2020,0,0,2,40763,0,0,4.91
Tioga,07/10/2020,0,0,2,40763,0,0,4.91
Tioga,07/11/2020,0,0,2,40763,0,0,4.91
Tioga,07/12/2020,0,0,2,40763,0,0,4.91
Tioga,07/13/2020,0,0,2,40763,0,0,4.91
Tioga,07/14/2020,0,0,2,40763,0,0,4.91
Tioga,07/15/2020,0,0,2,40763,0,0,4.91
Tioga,07/16/2020,0,0,2,40763,0,0,4.91
Tioga,07/17/2020,0,0,2,40763,0,0,4.91
Tioga,07/18/2020,0,0,2,40763,0,0,4.91
Tioga,07/19/2020,0,0,2,40763,0,0,4.91
Tioga,07/20/2020,0,0,2,40763,0,0,4.91
Tioga,07/21/2020,0,0,2,40763,0,0,4.91
Tioga,07/22/2020,0,0,2,40763,0,0,4.91
Tioga,07/23/2020,0,0,2,40763,0,0,4.91
Tioga,07/24/2020,0,0,2,40763,0,0,4.91
Tioga,07/25/2020,0,0,2,40763,0,0,4.91
Tioga,07/26/2020,0,0,2,40763,0,0,4.91
Tioga,07/27/2020,0,0,2,40763,0,0,4.91
Tioga,07/28/2020,0,0,2,40763,0,0,4.91
Tioga,07/29/2020,0,0,2,40763,0,0,4.91
Tioga,07/30/2020,0,0,2,40763,0,0,4.91
Tioga,07/31/2020,1,0.1,3,40763,2.45,0.35,7.36
Tioga,08/01/2020,0,0.1,3,40763,0,0.35,7.36
Tioga,08/02/2020,0,0.1,3,40763,0,0.35,7.36
Tioga,08/03/2020,0,0.1,3,40763,0,0.35,7.36
Tioga,08/04/2020,0,0.1,3,40763,0,0.35,7.36
Tioga,08/05/2020,0,0.1,3,40763,0,0.35,7.36
Tioga,08/06/2020,0,0.1,3,40763,0,0.35,7.36
Tioga,08/07/2020,0,0,3,40763,0,0,7.36
Tioga,08/08/2020,0,0,3,40763,0,0,7.36
Tioga,08/09/2020,0,0,3,40763,0,0,7.36
Tioga,08/10/2020,0,0,3,40763,0,0,7.36
Tioga,08/11/2020,0,0,3,40763,0,0,7.36
Tioga,08/12/2020,0,0,3,40763,0,0,7.36
Tioga,08/13/2020,0,0,3,40763,0,0,7.36
Tioga,08/14/2020,0,0,3,40763,0,0,7.36
Tioga,08/15/2020,0,0,3,40763,0,0,7.36
Tioga,08/16/2020,0,0,3,40763,0,0,7.36
Tioga,08/17/2020,0,0,3,40763,0,0,7.36
Tioga,08/18/2020,0,0,3,40763,0,0,7.36
Tioga,08/19/2020,0,0,3,40763,0,0,7.36
Tioga,08/20/2020,0,0,3,40763,0,0,7.36
Tioga,08/21/2020,0,0,3,40763,0,0,7.36
Tioga,08/22/2020,0,0,3,40763,0,0,7.36
Tioga,08/23/2020,0,0,3,40763,0,0,7.36
Tioga,08/24/2020,0,0,3,40763,0,0,7.36
Tioga,08/25/2020,0,0,3,40763,0,0,7.36
Tioga,08/26/2020,0,0,3,40763,0,0,7.36
Tioga,08/27/2020,0,0,3,40763,0,0,7.36
Tioga,08/28/2020,0,0,3,40763,0,0,7.36
Tioga,08/29/2020,0,0,3,40763,0,0,7.36
Tioga,08/30/2020,0,0,3,40763,0,0,7.36
Tioga,08/31/2020,0,0,3,40763,0,0,7.36
Tioga,09/01/2020,0,0,3,40763,0,0,7.36
Tioga,09/02/2020,0,0,3,40763,0,0,7.36
Tioga,09/03/2020,0,0,3,40763,0,0,7.36
Tioga,09/04/2020,0,0,3,40763,0,0,7.36
Tioga,09/05/2020,0,0,3,40763,0,0,7.36
Tioga,09/06/2020,0,0,3,40763,0,0,7.36
Tioga,09/07/2020,0,0,3,40763,0,0,7.36
Tioga,09/08/2020,0,0,3,40763,0,0,7.36
Tioga,09/09/2020,0,0,3,40763,0,0,7.36
Tioga,09/10/2020,0,0,3,40763,0,0,7.36
Tioga,09/11/2020,0,0,3,40763,0,0,7.36
Tioga,09/12/2020,0,0,3,40763,0,0,7.36
Tioga,09/13/2020,0,0,3,40763,0,0,7.36
Tioga,09/14/2020,0,0,3,40763,0,0,7.36
Tioga,09/15/2020,0,0,3,40763,0,0,7.36
Tioga,09/16/2020,0,0,3,40763,0,0,7.36
Tioga,09/17/2020,0,0,3,40763,0,0,7.36
Tioga,09/18/2020,0,0,3,40763,0,0,7.36
Tioga,09/19/2020,0,0,3,40763,0,0,7.36
Tioga,09/20/2020,0,0,3,40763,0,0,7.36
Tioga,09/21/2020,0,0,3,40763,0,0,7.36
Tioga,09/22/2020,0,0,3,40763,0,0,7.36
Tioga,09/23/2020,0,0,3,40763,0,0,7.36
Tioga,09/24/2020,0,0,3,40763,0,0,7.36
Tioga,09/25/2020,0,0,3,40763,0,0,7.36
Tioga,09/26/2020,0,0,3,40763,0,0,7.36
Tioga,09/27/2020,0,0,3,40763,0,0,7.36
Tioga,09/28/2020,0,0,3,40763,0,0,7.36
Tioga,09/29/2020,0,0,3,40763,0,0,7.36
Tioga,09/30/2020,0,0,3,40763,0,0,7.36
Tioga,10/01/2020,0,0,3,40763,0,0,7.36
Tioga,10/02/2020,0,0,3,40763,0,0,7.36
Tioga,10/03/2020,0,0,3,40763,0,0,7.36
Tioga,10/04/2020,0,0,3,40763,0,0,7.36
Tioga,10/05/2020,0,0,3,40763,0,0,7.36
Tioga,10/06/2020,0,0,3,40763,0,0,7.36
Tioga,10/07/2020,0,0,3,40763,0,0,7.36
Tioga,10/08/2020,0,0,3,40763,0,0,7.36
Tioga,10/09/2020,0,0,3,40763,0,0,7.36
Tioga,10/10/2020,0,0,3,40763,0,0,7.36
Tioga,10/11/2020,0,0,3,40763,0,0,7.36
Tioga,10/12/2020,0,0,3,40763,0,0,7.36
Tioga,10/13/2020,0,0,3,40763,0,0,7.36
Tioga,10/14/2020,0,0,3,40763,0,0,7.36
Tioga,10/15/2020,0,0,3,40763,0,0,7.36
Tioga,10/16/2020,0,0,3,40763,0,0,7.36
Tioga,10/17/2020,0,0,3,40763,0,0,7.36
Tioga,10/18/2020,0,0,3,40763,0,0,7.36
Tioga,10/19/2020,0,0,3,40763,0,0,7.36
Tioga,10/20/2020,0,0,3,40763,0,0,7.36
Tioga,10/21/2020,0,0,3,40763,0,0,7.36
Tioga,10/22/2020,0,0,3,40763,0,0,7.36
Tioga,10/23/2020,0,0,3,40763,0,0,7.36
Tioga,10/24/2020,0,0,3,40763,0,0,7.36
Tioga,10/25/2020,0,0,3,40763,0,0,7.36
Tioga,10/26/2020,0,0,3,40763,0,0,7.36
Tioga,10/27/2020,0,0,3,40763,0,0,7.36
Tioga,10/28/2020,1,0.1,4,40763,2.45,0.35,9.81
Tioga,10/29/2020,0,0.1,4,40763,0,0.35,9.81
Tioga,10/30/2020,0,0.1,4,40763,0,0.35,9.81
Tioga,10/31/2020,0,0.1,4,40763,0,0.35,9.81
Tioga,11/01/2020,0,0.1,4,40763,0,0.35,9.81
Pennsylvania,08/12/2020,20,21.3,7633,12807060,0.16,0.17,59.6
Somerset,11/05/2020,0,0.1,4,73952,0,0.19,5.41
Philadelphia,10/17/2020,1,1.1,1878,1584138,0.06,0.07,118.55
Union,11/22/2020,0,0.1,16,44785,0,0.32,35.73
Philadelphia,10/22/2020,2,1.9,1889,1584138,0.13,0.12,119.24
Cambria,11/26/2020,0,2.3,67,131730,0,1.74,50.86
Berks,11/30/2020,1,0.4,463,420152,0.24,0.1,110.2
Lancaster,11/23/2020,3,2.3,521,543557,0.55,0.42,95.85
Perry,11/30/2020,0,0.3,12,46139,0,0.62,26.01
Susquehanna,11/23/2020,0,0,32,40589,0,0,78.84
Wyoming,11/19/2020,0,1,22,27046,0,3.7,81.34
Union,03/18/2020,0,,0,44785,0,,0
Union,03/19/2020,0,,0,44785,0,,0
Union,03/20/2020,0,,0,44785,0,,0
Union,03/21/2020,0,,0,44785,0,,0
Union,03/22/2020,0,,0,44785,0,,0
Union,03/23/2020,0,,0,44785,0,,0
Union,03/24/2020,0,,0,44785,0,,0
Union,03/25/2020,0,0,0,44785,0,0,0
Union,03/26/2020,0,0,0,44785,0,0,0
Union,03/27/2020,0,0,0,44785,0,0,0
Union,03/28/2020,0,0,0,44785,0,0,0
Union,03/29/2020,0,0,0,44785,0,0,0
Union,03/30/2020,0,0,0,44785,0,0,0
Union,03/31/2020,0,0,0,44785,0,0,0
Union,04/01/2020,0,0,0,44785,0,0,0
Union,04/02/2020,0,0,0,44785,0,0,0
Union,04/03/2020,0,0,0,44785,0,0,0
Union,04/04/2020,0,0,0,44785,0,0,0
Union,04/05/2020,0,0,0,44785,0,0,0
Union,04/06/2020,0,0,0,44785,0,0,0
Union,04/07/2020,0,0,0,44785,0,0,0
Union,04/08/2020,0,0,0,44785,0,0,0
Union,04/09/2020,0,0,0,44785,0,0,0
Union,04/10/2020,0,0,0,44785,0,0,0
Union,04/11/2020,0,0,0,44785,0,0,0
Union,04/12/2020,0,0,0,44785,0,0,0
Union,04/13/2020,0,0,0,44785,0,0,0
Union,04/14/2020,0,0,0,44785,0,0,0
Union,04/15/2020,0,0,0,44785,0,0,0
Union,04/16/2020,0,0,0,44785,0,0,0
Union,04/17/2020,0,0,0,44785,0,0,0
Union,04/18/2020,0,0,0,44785,0,0,0
Union,04/19/2020,0,0,0,44785,0,0,0
Union,04/20/2020,0,0,0,44785,0,0,0
Union,04/21/2020,0,0,0,44785,0,0,0
Union,04/22/2020,1,0.1,1,44785,2.23,0.32,2.23
Union,04/23/2020,0,0.1,1,44785,0,0.32,2.23
Union,04/24/2020,0,0.1,1,44785,0,0.32,2.23
Union,04/25/2020,0,0.1,1,44785,0,0.32,2.23
Union,04/26/2020,0,0.1,1,44785,0,0.32,2.23
Union,04/27/2020,0,0.1,1,44785,0,0.32,2.23
Union,04/28/2020,0,0.1,1,44785,0,0.32,2.23
Union,04/29/2020,0,0,1,44785,0,0,2.23
Union,04/30/2020,0,0,1,44785,0,0,2.23
Union,05/01/2020,0,0,1,44785,0,0,2.23
Union,05/02/2020,0,0,1,44785,0,0,2.23
Union,05/03/2020,0,0,1,44785,0,0,2.23
Union,05/04/2020,0,0,1,44785,0,0,2.23
Union,05/05/2020,0,0,1,44785,0,0,2.23
Union,05/06/2020,0,0,1,44785,0,0,2.23
Union,05/07/2020,0,0,1,44785,0,0,2.23
Union,05/08/2020,0,0,1,44785,0,0,2.23
Union,05/09/2020,0,0,1,44785,0,0,2.23
Union,05/10/2020,0,0,1,44785,0,0,2.23
Union,05/11/2020,0,0,1,44785,0,0,2.23
Union,05/12/2020,0,0,1,44785,0,0,2.23
Union,05/13/2020,0,0,1,44785,0,0,2.23
Union,05/14/2020,0,0,1,44785,0,0,2.23
Union,05/15/2020,0,0,1,44785,0,0,2.23
Union,05/16/2020,0,0,1,44785,0,0,2.23
Union,05/17/2020,0,0,1,44785,0,0,2.23
Union,05/18/2020,0,0,1,44785,0,0,2.23
Union,05/19/2020,0,0,1,44785,0,0,2.23
Union,05/20/2020,0,0,1,44785,0,0,2.23
Union,05/21/2020,0,0,1,44785,0,0,2.23
Union,05/22/2020,0,0,1,44785,0,0,2.23
Union,05/23/2020,0,0,1,44785,0,0,2.23
Union,05/24/2020,0,0,1,44785,0,0,2.23
Union,05/25/2020,0,0,1,44785,0,0,2.23
Union,05/26/2020,0,0,1,44785,0,0,2.23
Union,05/27/2020,0,0,1,44785,0,0,2.23
Union,05/28/2020,0,0,1,44785,0,0,2.23
Union,05/29/2020,0,0,1,44785,0,0,2.23
Union,05/30/2020,0,0,1,44785,0,0,2.23
Union,05/31/2020,0,0,1,44785,0,0,2.23
Union,06/01/2020,0,0,1,44785,0,0,2.23
