vsp_number,wgs,lineage,lineage_simple,specimen_label,MMWRyear,MMWRweek,year_week,year_week_int,cdc_lineage
VSP1647,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,12,2021-12,8,Iota (B.1.526)
VSP1433,TRUE,B.1.2,Other,Lineage Measured Only,2021,12,2021-12,8,Other
VSP1455,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1456,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1458,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1459,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1460,TRUE,B.1.525,Other,Lineage Measured Only,2021,12,2021-12,8,Eta (B.1.525)
VSP1463,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1661,TRUE,B.1.1.519,Other,Lineage Measured Only,2021,12,2021-12,8,Other
VSP1662,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1797,TRUE,B.1.2,Other,Lineage Measured Only,2021,12,2021-12,8,Other
VSP1836,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1837,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,12,2021-12,8,Iota (B.1.526)
VSP1871,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP3058,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP3059,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP3060,TRUE,B.1.1,Other,Lineage Measured Only,2021,12,2021-12,8,Other
VSP3061,TRUE,B.1.429,Other,Lineage Measured Only,2021,12,2021-12,8,Epsilon (B.1.427 and B.1.429)
VSP3062,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,12,2021-12,8,Iota (B.1.526)
VSP3063,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP3064,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,12,2021-12,8,Iota (B.1.526)
VSP3065,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP3066,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP3067,TRUE,B.1.243,Other,Lineage Measured Only,2021,12,2021-12,8,Other
VSP3167,TRUE,P.2,Other,Lineage Measured Only,2021,12,2021-12,8,Zeta (P.2)
VSP3181,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP3382,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP3384,TRUE,B.1.243,Other,Lineage Measured Only,2021,12,2021-12,8,Other
VSP1545,TRUE,B.1.2,Other,Lineage & Ct Measured,2021,12,2021-12,8,Other
VSP1543,TRUE,B.1.243,Other,Lineage & Ct Measured,2021,12,2021-12,8,Other
VSP1879,TRUE,B.1.637,Other,Lineage Measured Only,2021,12,2021-12,8,Other
VSP1885,TRUE,B.1.111,Other,Lineage Measured Only,2021,12,2021-12,8,Other
VSP1635,TRUE,B.1.2,Other,Lineage & Ct Measured,2021,12,2021-12,8,Other
VSP1906,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,12,2021-12,8,Iota (B.1.526)
VSP1636,TRUE,B.1.596,Other,Lineage & Ct Measured,2021,12,2021-12,8,Other
VSP1637,TRUE,B.1.575,Other,Lineage & Ct Measured,2021,12,2021-12,8,Other
VSP1633,TRUE,B.1.575,Other,Lineage & Ct Measured,2021,12,2021-12,8,Other
VSP1634,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,12,2021-12,8,Iota (B.1.526)
VSP1898,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1646,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1687,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,12,2021-12,8,Iota (B.1.526)
VSP1651,TRUE,B.1.1.519,Other,Lineage & Ct Measured,2021,12,2021-12,8,Other
VSP1653,TRUE,B.1.234,Other,Lineage & Ct Measured,2021,12,2021-12,8,Other
VSP1656,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,12,2021-12,8,Iota (B.1.526)
VSP1461,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1462,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1465,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1467,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1468,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1469,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1470,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1472,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1473,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1474,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1475,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1476,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1663,TRUE,B.1.2,Other,Lineage Measured Only,2021,12,2021-12,8,Other
VSP1664,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1793,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1827,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP2030,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,12,2021-12,8,Iota (B.1.526)
VSP2034,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP2035,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP3389,TRUE,P.1,Other,Lineage Measured Only,2021,12,2021-12,8,Gamma (P.1)
VSP1878,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1638,TRUE,B.1.2,Other,Lineage & Ct Measured,2021,12,2021-12,8,Other
VSP1668,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1686,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1916,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1948,TRUE,P.1,Other,Lineage & Ct Measured,2021,12,2021-12,8,Gamma (P.1)
VSP1674,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,12,2021-12,8,Iota (B.1.526)
VSP1654,TRUE,B.1.1.519,Other,Lineage & Ct Measured,2021,12,2021-12,8,Other
VSP1924,TRUE,B.1.637,Other,Lineage & Ct Measured,2021,12,2021-12,8,Other
VSP1652,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,12,2021-12,8,Iota (B.1.526)
VSP1935,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,12,2021-12,8,Iota (B.1.526)
VSP1655,TRUE,B.1.575,Other,Lineage & Ct Measured,2021,12,2021-12,8,Other
VSP1892,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1891,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1901,TRUE,P.1.10,Other,Lineage & Ct Measured,2021,12,2021-12,8,Other
VSP1675,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,12,2021-12,8,Iota (B.1.526)
VSP1839,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1676,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,12,2021-12,8,Iota (B.1.526)
VSP1688,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,12,2021-12,8,Iota (B.1.526)
VSP1689,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1434,TRUE,B.1.2,Other,Lineage Measured Only,2021,12,2021-12,8,Other
VSP1435,TRUE,B.1.2,Other,Lineage Measured Only,2021,12,2021-12,8,Other
VSP1439,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1477,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1478,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1479,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1665,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,12,2021-12,8,Iota (B.1.526)
VSP1666,TRUE,B.1.575,Other,Lineage Measured Only,2021,12,2021-12,8,Other
VSP1667,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,12,2021-12,8,Iota (B.1.526)
VSP2027,TRUE,B.1.525,Other,Lineage Measured Only,2021,12,2021-12,8,Eta (B.1.525)
VSP2028,TRUE,P.1,Other,Lineage Measured Only,2021,12,2021-12,8,Gamma (P.1)
VSP1963,TRUE,B.1.2,Other,Lineage & Ct Measured,2021,12,2021-12,8,Other
VSP1899,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1890,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1880,TRUE,P.1,Other,Lineage & Ct Measured,2021,12,2021-12,8,Gamma (P.1)
VSP1677,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,12,2021-12,8,Iota (B.1.526)
VSP1678,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,12,2021-12,8,Iota (B.1.526)
VSP1692,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1693,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,12,2021-12,8,Iota (B.1.526)
VSP1690,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,12,2021-12,8,Iota (B.1.526)
VSP1691,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1480,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1481,TRUE,B.1.525,Other,Lineage Measured Only,2021,12,2021-12,8,Eta (B.1.525)
VSP1851,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,12,2021-12,8,Alpha (B.1.1.7 or Q)
VSP1680,TRUE,B.1.2,Other,Lineage & Ct Measured,2021,13,2021-13,9,Other
VSP1679,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,13,2021-13,9,Iota (B.1.526)
VSP1681,TRUE,B.1.1.519,Other,Lineage & Ct Measured,2021,13,2021-13,9,Other
VSP1695,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1696,TRUE,B.1.1.519,Other,Lineage & Ct Measured,2021,13,2021-13,9,Other
VSP1701,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1702,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1482,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1483,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1484,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1485,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1486,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1487,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1488,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1489,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1802,TRUE,B.1.2,Other,Lineage Measured Only,2021,13,2021-13,9,Other
VSP1807,TRUE,B.1.637,Other,Lineage Measured Only,2021,13,2021-13,9,Other
VSP1808,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1810,TRUE,B.1.351,Other,Lineage Measured Only,2021,13,2021-13,9,Beta (B.1.351)
VSP1811,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1812,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,13,2021-13,9,Iota (B.1.526)
VSP1813,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1815,TRUE,R.1,Other,Lineage Measured Only,2021,13,2021-13,9,Other
VSP1819,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1820,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1828,TRUE,B.1.110.3,Other,Lineage Measured Only,2021,13,2021-13,9,Other
VSP1830,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1832,TRUE,B.1.2,Other,Lineage Measured Only,2021,13,2021-13,9,Other
VSP1833,TRUE,B.1.311,Other,Lineage Measured Only,2021,13,2021-13,9,Other
VSP1835,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,13,2021-13,9,Iota (B.1.526)
VSP1852,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1853,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,13,2021-13,9,Iota (B.1.526)
VSP1870,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP2025,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP2026,TRUE,B.1.623,Other,Lineage Measured Only,2021,13,2021-13,9,Other
VSP2031,TRUE,B.1.575,Other,Lineage Measured Only,2021,13,2021-13,9,Other
VSP2032,TRUE,B.1.2,Other,Lineage Measured Only,2021,13,2021-13,9,Other
VSP2036,TRUE,P.1,Other,Lineage Measured Only,2021,13,2021-13,9,Gamma (P.1)
VSP3387,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1698,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,13,2021-13,9,Iota (B.1.526)
VSP1697,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,13,2021-13,9,Iota (B.1.526)
VSP1699,TRUE,B.1.1.519,Other,Lineage & Ct Measured,2021,13,2021-13,9,Other
VSP1947,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1703,TRUE,B.1.243,Other,Lineage & Ct Measured,2021,13,2021-13,9,Other
VSP1700,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,13,2021-13,9,Iota (B.1.526)
VSP1706,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1705,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1490,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1491,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1492,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1493,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1494,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1495,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1496,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1834,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1840,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,13,2021-13,9,Iota (B.1.526)
VSP1841,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1850,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1869,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,13,2021-13,9,Iota (B.1.526)
VSP2037,TRUE,P.1,Other,Lineage Measured Only,2021,13,2021-13,9,Gamma (P.1)
VSP2043,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,13,2021-13,9,Iota (B.1.526)
VSP3184,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP3390,TRUE,B.1,B.1,Lineage Measured Only,2021,13,2021-13,9,Other
VSP1707,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1710,TRUE,B.1.1.519,Other,Lineage & Ct Measured,2021,13,2021-13,9,Other
VSP1716,TRUE,B.1.234,Other,Lineage & Ct Measured,2021,13,2021-13,9,Other
VSP1704,TRUE,B.1.2,Other,Lineage Measured Only,2021,13,2021-13,9,Other
VSP1709,TRUE,B.1.637,Other,Lineage & Ct Measured,2021,13,2021-13,9,Other
VSP1708,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,13,2021-13,9,Iota (B.1.526)
VSP1714,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,13,2021-13,9,Iota (B.1.526)
VSP1712,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,13,2021-13,9,Iota (B.1.526)
VSP1713,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,13,2021-13,9,Iota (B.1.526)
VSP1711,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,13,2021-13,9,Iota (B.1.526)
VSP1715,TRUE,B.1.2,Other,Lineage & Ct Measured,2021,13,2021-13,9,Other
VSP1498,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1499,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1500,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1501,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1502,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1503,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1505,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1854,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1868,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1872,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,13,2021-13,9,Iota (B.1.526)
VSP1873,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1875,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1876,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,13,2021-13,9,Iota (B.1.526)
VSP1999,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP2020,TRUE,P.1,Other,Lineage Measured Only,2021,13,2021-13,9,Gamma (P.1)
VSP2021,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP2022,TRUE,B.1.1.207,Other,Lineage Measured Only,2021,13,2021-13,9,Other
VSP2023,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP2038,TRUE,P.1,Other,Lineage Measured Only,2021,13,2021-13,9,Gamma (P.1)
VSP2039,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP2044,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP3385,TRUE,None,Other,Lineage Measured Only,2021,13,2021-13,9,Other
VSP1717,TRUE,B.1.1.519,Other,Lineage & Ct Measured,2021,13,2021-13,9,Other
VSP1718,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,13,2021-13,9,Iota (B.1.526)
VSP1719,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,13,2021-13,9,Iota (B.1.526)
VSP1781,TRUE,B.1.637,Other,Lineage & Ct Measured,2021,13,2021-13,9,Other
VSP1787,TRUE,B.1.637,Other,Lineage & Ct Measured,2021,13,2021-13,9,Other
VSP1784,TRUE,B.1.575,Other,Lineage & Ct Measured,2021,13,2021-13,9,Other
VSP1506,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1507,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1508,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1509,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1721,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1738,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1739,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1740,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1741,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1842,TRUE,B.1.637,Other,Lineage Measured Only,2021,13,2021-13,9,Other
VSP1843,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,13,2021-13,9,Iota (B.1.526)
VSP1844,TRUE,B.1.351,Other,Lineage Measured Only,2021,13,2021-13,9,Beta (B.1.351)
VSP1845,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1846,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1849,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1855,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,13,2021-13,9,Iota (B.1.526)
VSP1856,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,13,2021-13,9,Iota (B.1.526)
VSP1857,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1858,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1859,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,13,2021-13,9,Iota (B.1.526)
VSP1862,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1874,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,13,2021-13,9,Iota (B.1.526)
VSP2001,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,13,2021-13,9,Iota (B.1.526)
VSP2002,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,13,2021-13,9,Iota (B.1.526)
VSP3323,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,13,2021-13,9,Iota (B.1.526)
VSP3344,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP3345,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP3346,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP3347,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,13,2021-13,9,Alpha (B.1.1.7 or Q)
VSP1783,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,13,2021-13,9,Iota (B.1.526)
