state,county,year_week,yearweek,cases_7d_avg
NJ,Burlington County,2020 - 9,202009,0
NJ,Burlington County,2020 - 9,202009,0
NJ,Burlington County,2020 - 9,202009,0
NJ,Burlington County,2020 - 10,202010,0
NJ,Burlington County,2020 - 10,202010,0
NJ,Burlington County,2020 - 10,202010,0
NJ,Burlington County,2020 - 10,202010,0
NJ,Burlington County,2020 - 10,202010,0
NJ,Burlington County,2020 - 10,202010,0
NJ,Burlington County,2020 - 10,202010,0
NJ,Burlington County,2020 - 11,202011,0
NJ,Burlington County,2020 - 11,202011,0
NJ,Burlington County,2020 - 11,202011,0
NJ,Burlington County,2020 - 11,202011,0
NJ,Burlington County,2020 - 11,202011,0
NJ,Burlington County,2020 - 11,202011,0
NJ,Burlington County,2020 - 11,202011,0
NJ,Burlington County,2020 - 12,202012,0
NJ,Burlington County,2020 - 12,202012,0
NJ,Burlington County,2020 - 12,202012,0
NJ,Burlington County,2020 - 12,202012,0
NJ,Burlington County,2020 - 12,202012,1.71429
NJ,Burlington County,2020 - 12,202012,2
NJ,Burlington County,2020 - 12,202012,2.57143
NJ,Burlington County,2020 - 13,202013,3.14286
NJ,Burlington County,2020 - 13,202013,5
NJ,Burlington County,2020 - 13,202013,5.28571
NJ,Burlington County,2020 - 13,202013,5.42857
NJ,Burlington County,2020 - 13,202013,7.14286
NJ,Burlington County,2020 - 13,202013,10.1429
NJ,Burlington County,2020 - 13,202013,13.4286
NJ,Burlington County,2020 - 14,202014,16.5714
NJ,Burlington County,2020 - 14,202014,19.7143
NJ,Burlington County,2020 - 14,202014,22.8571
NJ,Burlington County,2020 - 14,202014,29.5714
NJ,Burlington County,2020 - 14,202014,32.8571
NJ,Burlington County,2020 - 14,202014,39.8571
NJ,Burlington County,2020 - 14,202014,50.5714
NJ,Burlington County,2020 - 15,202015,57.8571
NJ,Burlington County,2020 - 15,202015,66.8571
NJ,Burlington County,2020 - 15,202015,75.8571
NJ,Burlington County,2020 - 15,202015,78
NJ,Burlington County,2020 - 15,202015,84.1429
NJ,Burlington County,2020 - 15,202015,83.8571
NJ,Burlington County,2020 - 15,202015,80.2857
NJ,Burlington County,2020 - 16,202016,78.2857
NJ,Burlington County,2020 - 16,202016,72.7143
NJ,Burlington County,2020 - 16,202016,67.7143
NJ,Burlington County,2020 - 16,202016,65.7143
NJ,Burlington County,2020 - 16,202016,63.2857
NJ,Burlington County,2020 - 16,202016,58.8571
NJ,Burlington County,2020 - 16,202016,60.7143
NJ,Burlington County,2020 - 17,202017,70.2857
NJ,Burlington County,2020 - 17,202017,72.5714
NJ,Burlington County,2020 - 17,202017,79.7143
NJ,Burlington County,2020 - 17,202017,88.1429
NJ,Burlington County,2020 - 17,202017,91.8571
NJ,Burlington County,2020 - 17,202017,98.2857
NJ,Burlington County,2020 - 17,202017,99.5714
NJ,Burlington County,2020 - 18,202018,106.571
NJ,Burlington County,2020 - 18,202018,106.286
NJ,Burlington County,2020 - 18,202018,111.143
NJ,Burlington County,2020 - 18,202018,104
NJ,Burlington County,2020 - 18,202018,103
NJ,Burlington County,2020 - 18,202018,102.143
NJ,Burlington County,2020 - 18,202018,103.714
NJ,Burlington County,2020 - 19,202019,101.429
NJ,Burlington County,2020 - 19,202019,99
NJ,Burlington County,2020 - 19,202019,94.8571
NJ,Burlington County,2020 - 19,202019,89.8571
NJ,Burlington County,2020 - 19,202019,96.7143
NJ,Burlington County,2020 - 19,202019,94.5714
NJ,Burlington County,2020 - 19,202019,93.1429
NJ,Burlington County,2020 - 20,202020,75.8571
NJ,Burlington County,2020 - 20,202020,80.7143
NJ,Burlington County,2020 - 20,202020,70
NJ,Burlington County,2020 - 20,202020,70.1429
NJ,Burlington County,2020 - 20,202020,59.2857
NJ,Burlington County,2020 - 20,202020,59.7143
NJ,Burlington County,2020 - 20,202020,49.1429
NJ,Burlington County,2020 - 21,202021,51.8571
NJ,Burlington County,2020 - 21,202021,45.8571
NJ,Burlington County,2020 - 21,202021,43.2857
NJ,Burlington County,2020 - 21,202021,47.4286
NJ,Burlington County,2020 - 21,202021,45
NJ,Burlington County,2020 - 21,202021,52.5714
NJ,Burlington County,2020 - 21,202021,53.8571
NJ,Burlington County,2020 - 22,202022,53
NJ,Burlington County,2020 - 22,202022,52.7143
NJ,Burlington County,2020 - 22,202022,54.4286
NJ,Burlington County,2020 - 22,202022,53.4286
NJ,Burlington County,2020 - 22,202022,54.1429
NJ,Burlington County,2020 - 22,202022,43.1429
NJ,Burlington County,2020 - 22,202022,45
NJ,Burlington County,2020 - 23,202023,45.5714
NJ,Burlington County,2020 - 23,202023,43.1429
NJ,Burlington County,2020 - 23,202023,42.7143
NJ,Burlington County,2020 - 23,202023,38.2857
NJ,Burlington County,2020 - 23,202023,35.5714
NJ,Burlington County,2020 - 23,202023,32.4286
NJ,Burlington County,2020 - 23,202023,28.8571
NJ,Burlington County,2020 - 24,202024,22.5714
NJ,Burlington County,2020 - 24,202024,20.1429
NJ,Burlington County,2020 - 24,202024,18.2857
NJ,Burlington County,2020 - 24,202024,18
NJ,Burlington County,2020 - 24,202024,15.2857
NJ,Burlington County,2020 - 24,202024,14.5714
NJ,Burlington County,2020 - 24,202024,13.8571
NJ,Burlington County,2020 - 25,202025,13
NJ,Burlington County,2020 - 25,202025,13.7143
NJ,Burlington County,2020 - 25,202025,17.2857
NJ,Burlington County,2020 - 25,202025,15.5714
NJ,Burlington County,2020 - 25,202025,17.4286
NJ,Burlington County,2020 - 25,202025,19
NJ,Burlington County,2020 - 25,202025,18.2857
NJ,Burlington County,2020 - 26,202026,21
NJ,Burlington County,2020 - 26,202026,21.7143
NJ,Burlington County,2020 - 26,202026,18.1429
NJ,Burlington County,2020 - 26,202026,19
NJ,Burlington County,2020 - 26,202026,18.5714
NJ,Burlington County,2020 - 26,202026,15.8571
NJ,Burlington County,2020 - 26,202026,18.7143
NJ,Burlington County,2020 - 27,202027,16.1429
NJ,Burlington County,2020 - 27,202027,13.7143
NJ,Burlington County,2020 - 27,202027,16
NJ,Burlington County,2020 - 27,202027,17.2857
NJ,Burlington County,2020 - 27,202027,19.5714
NJ,Burlington County,2020 - 27,202027,20.8571
NJ,Burlington County,2020 - 27,202027,16.8571
NJ,Burlington County,2020 - 28,202028,18
NJ,Burlington County,2020 - 28,202028,19.2857
NJ,Burlington County,2020 - 28,202028,18.1429
NJ,Burlington County,2020 - 28,202028,16.7143
NJ,Burlington County,2020 - 28,202028,13.5714
NJ,Burlington County,2020 - 28,202028,13.4286
NJ,Burlington County,2020 - 28,202028,16.7143
NJ,Burlington County,2020 - 29,202029,16.1429
NJ,Burlington County,2020 - 29,202029,15
NJ,Burlington County,2020 - 29,202029,16.7143
NJ,Burlington County,2020 - 29,202029,16.1429
NJ,Burlington County,2020 - 29,202029,14.7143
NJ,Burlington County,2020 - 29,202029,12.4286
NJ,Burlington County,2020 - 29,202029,11.4286
NJ,Burlington County,2020 - 30,202030,9.57143
NJ,Burlington County,2020 - 30,202030,9.71429
NJ,Burlington County,2020 - 30,202030,9.42857
NJ,Burlington County,2020 - 30,202030,10.1429
NJ,Burlington County,2020 - 30,202030,11.8571
NJ,Burlington County,2020 - 30,202030,16.2857
NJ,Burlington County,2020 - 30,202030,18.1429
NJ,Burlington County,2020 - 31,202031,21.7143
NJ,Burlington County,2020 - 31,202031,27.4286
NJ,Burlington County,2020 - 31,202031,29.4286
NJ,Burlington County,2020 - 31,202031,33
NJ,Burlington County,2020 - 31,202031,32.8571
NJ,Burlington County,2020 - 31,202031,35.4286
NJ,Burlington County,2020 - 31,202031,35
NJ,Burlington County,2020 - 32,202032,33.8571
NJ,Burlington County,2020 - 32,202032,29.1429
NJ,Burlington County,2020 - 32,202032,28
NJ,Burlington County,2020 - 32,202032,26.5714
NJ,Burlington County,2020 - 32,202032,27.8571
NJ,Burlington County,2020 - 32,202032,24.4286
NJ,Burlington County,2020 - 32,202032,23.5714
NJ,Burlington County,2020 - 33,202033,25.1429
NJ,Burlington County,2020 - 33,202033,25.5714
NJ,Burlington County,2020 - 33,202033,23.1429
NJ,Burlington County,2020 - 33,202033,23.1429
NJ,Burlington County,2020 - 33,202033,23.8571
NJ,Burlington County,2020 - 33,202033,22.2857
NJ,Burlington County,2020 - 33,202033,21.5714
NJ,Burlington County,2020 - 34,202034,19.7143
NJ,Burlington County,2020 - 34,202034,19.1429
NJ,Burlington County,2020 - 34,202034,19
NJ,Burlington County,2020 - 34,202034,18.8571
NJ,Burlington County,2020 - 34,202034,19.1429
NJ,Burlington County,2020 - 34,202034,19.8571
NJ,Burlington County,2020 - 34,202034,18.8571
NJ,Burlington County,2020 - 35,202035,18.4286
NJ,Burlington County,2020 - 35,202035,18.2857
NJ,Burlington County,2020 - 35,202035,18.4286
NJ,Burlington County,2020 - 35,202035,16.1429
NJ,Burlington County,2020 - 35,202035,14.1429
NJ,Burlington County,2020 - 35,202035,15.2857
NJ,Burlington County,2020 - 35,202035,15.7143
NJ,Burlington County,2020 - 36,202036,15.4286
NJ,Burlington County,2020 - 36,202036,15.4286
NJ,Burlington County,2020 - 36,202036,16.7143
NJ,Burlington County,2020 - 36,202036,20.4286
NJ,Burlington County,2020 - 36,202036,24.5714
NJ,Burlington County,2020 - 36,202036,23.8571
NJ,Burlington County,2020 - 36,202036,24.4286
NJ,Burlington County,2020 - 37,202037,25.2857
NJ,Burlington County,2020 - 37,202037,26.5714
NJ,Burlington County,2020 - 37,202037,26.4286
NJ,Burlington County,2020 - 37,202037,23.7143
NJ,Burlington County,2020 - 37,202037,20.2857
NJ,Burlington County,2020 - 37,202037,20
NJ,Burlington County,2020 - 37,202037,21.8571
NJ,Burlington County,2020 - 38,202038,22.4286
NJ,Burlington County,2020 - 38,202038,23.7143
NJ,Burlington County,2020 - 38,202038,25.1429
NJ,Burlington County,2020 - 38,202038,25.4286
NJ,Burlington County,2020 - 38,202038,27
NJ,Burlington County,2020 - 38,202038,28.7143
NJ,Burlington County,2020 - 38,202038,29.5714
NJ,Burlington County,2020 - 39,202039,30.5714
NJ,Burlington County,2020 - 39,202039,28.4286
NJ,Burlington County,2020 - 39,202039,27.4286
NJ,Burlington County,2020 - 39,202039,29.2857
NJ,Burlington County,2020 - 39,202039,29.4286
NJ,Burlington County,2020 - 39,202039,28.8571
NJ,Burlington County,2020 - 39,202039,28.1429
NJ,Burlington County,2020 - 40,202040,28.1429
NJ,Burlington County,2020 - 40,202040,28.4286
NJ,Burlington County,2020 - 40,202040,27.8571
NJ,Burlington County,2020 - 40,202040,25.4286
NJ,Burlington County,2020 - 40,202040,24.5714
NJ,Burlington County,2020 - 40,202040,26.2857
NJ,Burlington County,2020 - 40,202040,26.1429
NJ,Burlington County,2020 - 41,202041,25.5714
NJ,Burlington County,2020 - 41,202041,26
NJ,Burlington County,2020 - 41,202041,24.8571
NJ,Burlington County,2020 - 41,202041,26.1429
NJ,Burlington County,2020 - 41,202041,33.4286
NJ,Burlington County,2020 - 41,202041,33.7143
NJ,Burlington County,2020 - 41,202041,32.4286
NJ,Burlington County,2020 - 42,202042,34.1429
NJ,Burlington County,2020 - 42,202042,33.1429
NJ,Burlington County,2020 - 42,202042,36.4286
NJ,Burlington County,2020 - 42,202042,42.1429
NJ,Burlington County,2020 - 42,202042,37.2857
NJ,Burlington County,2020 - 42,202042,35.1429
NJ,Burlington County,2020 - 42,202042,38.2857
NJ,Burlington County,2020 - 43,202043,40
NJ,Burlington County,2020 - 43,202043,46.5714
NJ,Burlington County,2020 - 43,202043,47.1429
NJ,Burlington County,2020 - 43,202043,45.1429
NJ,Burlington County,2020 - 43,202043,46.4286
NJ,Burlington County,2020 - 43,202043,49.2857
NJ,Burlington County,2020 - 43,202043,54.8571
NJ,Burlington County,2020 - 44,202044,53.7143
NJ,Burlington County,2020 - 44,202044,56.4286
NJ,Burlington County,2020 - 44,202044,58
NJ,Burlington County,2020 - 44,202044,62.5714
NJ,Burlington County,2020 - 44,202044,65.4286
NJ,Burlington County,2020 - 44,202044,73.1429
NJ,Burlington County,2020 - 44,202044,66.1429
NJ,Burlington County,2020 - 45,202045,74.2857
NJ,Burlington County,2020 - 45,202045,73.4286
NJ,Burlington County,2020 - 45,202045,73.8571
NJ,Burlington County,2020 - 45,202045,77.8571
NJ,Burlington County,2020 - 45,202045,76.2857
NJ,Burlington County,2020 - 45,202045,77
NJ,Burlington County,2020 - 45,202045,91.7143
NJ,Burlington County,2020 - 46,202046,90.5714
NJ,Burlington County,2020 - 46,202046,101.429
NJ,Burlington County,2020 - 46,202046,111.286
NJ,Burlington County,2020 - 46,202046,109.571
NJ,Burlington County,2020 - 46,202046,119.714
NJ,Burlington County,2020 - 46,202046,134.143
NJ,Burlington County,2020 - 46,202046,136.714
NJ,Burlington County,2020 - 47,202047,167.429
NJ,Burlington County,2020 - 47,202047,161.143
NJ,Burlington County,2020 - 47,202047,174.143
NJ,Burlington County,2020 - 47,202047,184.571
NJ,Burlington County,2020 - 47,202047,195.286
NJ,Burlington County,2020 - 47,202047,192.286
NJ,Burlington County,2020 - 47,202047,211
NJ,Burlington County,2020 - 48,202048,209.857
NJ,Burlington County,2020 - 48,202048,220.286
NJ,Burlington County,2020 - 48,202048,242.143
NJ,Burlington County,2020 - 48,202048,256.714
NJ,Burlington County,2020 - 48,202048,256.429
NJ,Burlington County,2020 - 48,202048,258
NJ,Burlington County,2020 - 48,202048,226.429
NJ,Burlington County,2020 - 49,202049,234.286
NJ,Burlington County,2020 - 49,202049,232.714
NJ,Burlington County,2020 - 49,202049,210.429
NJ,Burlington County,2020 - 49,202049,226
NJ,Burlington County,2020 - 49,202049,224.429
NJ,Burlington County,2020 - 49,202049,238.571
NJ,Burlington County,2020 - 49,202049,279.143
NJ,Burlington County,2020 - 50,202050,274.429
NJ,Burlington County,2020 - 50,202050,284.571
NJ,Burlington County,2020 - 50,202050,288.143
NJ,Burlington County,2020 - 50,202050,292
NJ,Burlington County,2020 - 50,202050,305.714
NJ,Burlington County,2020 - 50,202050,287.714
NJ,Burlington County,2020 - 50,202050,283.286
NJ,Burlington County,2020 - 51,202051,258
NJ,Burlington County,2020 - 51,202051,265.429
NJ,Burlington County,2020 - 51,202051,260.857
NJ,Burlington County,2020 - 51,202051,264.714
NJ,Burlington County,2020 - 51,202051,252.571
NJ,Burlington County,2020 - 51,202051,248
NJ,Burlington County,2020 - 51,202051,236.429
NJ,Burlington County,2020 - 52,202052,257.143
NJ,Burlington County,2020 - 52,202052,239.286
NJ,Burlington County,2020 - 52,202052,250.286
NJ,Burlington County,2020 - 52,202052,253.857
NJ,Burlington County,2020 - 52,202052,271.286
NJ,Burlington County,2020 - 52,202052,287
NJ,Burlington County,2020 - 52,202052,296.286
NJ,Burlington County,2020 - 53,202053,271.857
NJ,Burlington County,2020 - 53,202053,275.857
NJ,Burlington County,2020 - 53,202053,270.857
NJ,Burlington County,2020 - 53,202053,295.286
NJ,Burlington County,2020 - 53,202053,281.571
NJ,Burlington County,2020 - 53,202053,286.429
NJ,Burlington County,2020 - 53,202053,289.286
NJ,Burlington County,2021 - 1,202101,304.857
NJ,Burlington County,2021 - 1,202101,288.143
NJ,Burlington County,2021 - 1,202101,305.286
NJ,Burlington County,2021 - 1,202101,285.429
NJ,Burlington County,2021 - 1,202101,292.429
NJ,Burlington County,2021 - 1,202101,287.571
NJ,Burlington County,2021 - 1,202101,281.286
NJ,Burlington County,2021 - 2,202102,276.857
NJ,Burlington County,2021 - 2,202102,286.714
NJ,Burlington County,2021 - 2,202102,289.143
NJ,Burlington County,2021 - 2,202102,302.857
NJ,Burlington County,2021 - 2,202102,299.143
NJ,Burlington County,2021 - 2,202102,306.714
NJ,Burlington County,2021 - 2,202102,300
NJ,Burlington County,2021 - 3,202103,303
NJ,Burlington County,2021 - 3,202103,303.714
NJ,Burlington County,2021 - 3,202103,276.429
NJ,Burlington County,2021 - 3,202103,256.714
NJ,Burlington County,2021 - 3,202103,259
NJ,Burlington County,2021 - 3,202103,238.286
NJ,Burlington County,2021 - 3,202103,245.143
NJ,Burlington County,2021 - 4,202104,251.714
NJ,Burlington County,2021 - 4,202104,251.571
NJ,Burlington County,2021 - 4,202104,245.143
NJ,Burlington County,2021 - 4,202104,237.714
NJ,Burlington County,2021 - 4,202104,222.571
NJ,Burlington County,2021 - 4,202104,236.143
NJ,Burlington County,2021 - 4,202104,227.714
NJ,Burlington County,2021 - 5,202105,218.143
NJ,Burlington County,2021 - 5,202105,206.714
NJ,Burlington County,2021 - 5,202105,207.571
NJ,Burlington County,2021 - 5,202105,196.143
NJ,Burlington County,2021 - 5,202105,195.286
NJ,Burlington County,2021 - 5,202105,187.286
NJ,Burlington County,2021 - 5,202105,178.714
NJ,Burlington County,2021 - 6,202106,176.286
NJ,Burlington County,2021 - 6,202106,174.857
NJ,Burlington County,2021 - 6,202106,167.143
NJ,Burlington County,2021 - 6,202106,168.714
NJ,Burlington County,2021 - 6,202106,161.429
NJ,Burlington County,2021 - 6,202106,147.714
NJ,Burlington County,2021 - 6,202106,144.143
NJ,Burlington County,2021 - 7,202107,130.286
NJ,Burlington County,2021 - 7,202107,120.429
NJ,Burlington County,2021 - 7,202107,119.143
NJ,Burlington County,2021 - 7,202107,115.714
NJ,Burlington County,2021 - 7,202107,114.286
NJ,Burlington County,2021 - 7,202107,110.571
NJ,Burlington County,2021 - 7,202107,122
NJ,Burlington County,2021 - 8,202108,119.143
NJ,Burlington County,2021 - 8,202108,130.714
NJ,Burlington County,2021 - 8,202108,125.857
NJ,Burlington County,2021 - 8,202108,122
NJ,Burlington County,2021 - 8,202108,124.286
NJ,Burlington County,2021 - 8,202108,128.571
NJ,Burlington County,2021 - 8,202108,114.286
NJ,Burlington County,2021 - 9,202109,116
NJ,Burlington County,2021 - 9,202109,115.143
NJ,Burlington County,2021 - 9,202109,118.429
NJ,Burlington County,2021 - 9,202109,119.429
NJ,Burlington County,2021 - 9,202109,120
NJ,Burlington County,2021 - 9,202109,120.714
NJ,Burlington County,2021 - 9,202109,121.714
NJ,Burlington County,2021 - 10,202110,119.571
NJ,Burlington County,2021 - 10,202110,120.429
NJ,Burlington County,2021 - 10,202110,120.429
NJ,Burlington County,2021 - 10,202110,124.143
NJ,Burlington County,2021 - 10,202110,128
NJ,Burlington County,2021 - 10,202110,129.143
NJ,Burlington County,2021 - 10,202110,125
NJ,Burlington County,2021 - 11,202111,132.857
NJ,Burlington County,2021 - 11,202111,128.571
NJ,Burlington County,2021 - 11,202111,127.571
NJ,Burlington County,2021 - 11,202111,132
NJ,Burlington County,2021 - 11,202111,133.857
NJ,Burlington County,2021 - 11,202111,137.857
NJ,Burlington County,2021 - 11,202111,143.429
NJ,Burlington County,2021 - 12,202112,140
NJ,Burlington County,2021 - 12,202112,147.429
NJ,Burlington County,2021 - 12,202112,157.857
NJ,Burlington County,2021 - 12,202112,155.286
NJ,Burlington County,2021 - 12,202112,157.857
NJ,Burlington County,2021 - 12,202112,157.429
NJ,Burlington County,2021 - 12,202112,162.714
NJ,Burlington County,2021 - 13,202113,171.857
NJ,Burlington County,2021 - 13,202113,176
NJ,Burlington County,2021 - 13,202113,178.571
NJ,Burlington County,2021 - 13,202113,179.571
NJ,Burlington County,2021 - 13,202113,187.857
NJ,Burlington County,2021 - 13,202113,195.714
NJ,Burlington County,2021 - 13,202113,193
NJ,Burlington County,2021 - 14,202114,197.143
NJ,Burlington County,2021 - 14,202114,190.143
NJ,Burlington County,2021 - 14,202114,181.143
NJ,Burlington County,2021 - 14,202114,176.143
NJ,Burlington County,2021 - 14,202114,168.857
NJ,Burlington County,2021 - 14,202114,163.429
NJ,Burlington County,2021 - 14,202114,161
NJ,Burlington County,2021 - 15,202115,153.143
NJ,Burlington County,2021 - 15,202115,151.143
NJ,Burlington County,2021 - 15,202115,160.571
NJ,Burlington County,2021 - 15,202115,163.429
NJ,Burlington County,2021 - 15,202115,156.714
NJ,Burlington County,2021 - 15,202115,154.143
NJ,Burlington County,2021 - 15,202115,154.286
NJ,Burlington County,2021 - 16,202116,150.571
NJ,Burlington County,2021 - 16,202116,150.857
NJ,Burlington County,2021 - 16,202116,136.857
NJ,Burlington County,2021 - 16,202116,133.714
NJ,Burlington County,2021 - 16,202116,128.143
NJ,Burlington County,2021 - 16,202116,121.429
NJ,Burlington County,2021 - 16,202116,109.714
NJ,Burlington County,2021 - 17,202117,92
NJ,Burlington County,2021 - 17,202117,76.2857
NJ,Burlington County,2021 - 17,202117,73.8571
NJ,Burlington County,2021 - 17,202117,64.2857
NJ,Burlington County,2021 - 17,202117,60.4286
NJ,Burlington County,2021 - 17,202117,52.4286
NJ,Burlington County,2021 - 17,202117,53
NJ,Burlington County,2021 - 18,202118,61.8571
NJ,Burlington County,2021 - 18,202118,71
NJ,Burlington County,2021 - 18,202118,61.7143
NJ,Burlington County,2021 - 18,202118,53.5714
NJ,Burlington County,2021 - 18,202118,42.2857
NJ,Burlington County,2021 - 18,202118,33.4286
NJ,Burlington County,2021 - 18,202118,21.4286
NJ,Burlington County,2021 - 19,202119,12.5714
NJ,Burlington County,2021 - 19,202119,3.42857
NJ,Burlington County,2021 - 19,202119,0
NJ,Burlington County,2021 - 19,202119,0
NJ,Burlington County,2021 - 19,202119,1.57143
NJ,Burlington County,2021 - 19,202119,3.14286
NJ,Burlington County,2021 - 19,202119,3.14286
NJ,Burlington County,2021 - 20,202120,3.14286
NJ,Burlington County,2021 - 20,202120,3.14286
NJ,Burlington County,2021 - 20,202120,3.14286
NJ,Burlington County,2021 - 20,202120,3.14286
NJ,Burlington County,2021 - 20,202120,1.57143
NJ,Burlington County,2021 - 20,202120,0
NJ,Burlington County,2021 - 20,202120,0
NJ,Burlington County,2021 - 21,202121,4.28571
NJ,Burlington County,2021 - 21,202121,7.28571
NJ,Burlington County,2021 - 21,202121,10.8571
NJ,Burlington County,2021 - 21,202121,13.2857
NJ,Burlington County,2021 - 21,202121,14.1429
NJ,Burlington County,2021 - 21,202121,16.7143
NJ,Burlington County,2021 - 21,202121,19.2857
NJ,Burlington County,2021 - 22,202122,16.7143
NJ,Burlington County,2021 - 22,202122,13.7143
NJ,Burlington County,2021 - 22,202122,10.1429
NJ,Burlington County,2021 - 22,202122,7.71429
