Gene_name,BMI_1,BMI_3,foldchange,ANOVA
DNAL4_13599,8.128745252,8.118901616,0.009843636,0.875848014
DNALI1_13600,3.777216652,3.749511031,0.027705621,0.791936176
DNASE1_13601,9.953783047,9.962341704,-0.008558657,0.898183381
DNASE1L1_13602,10.8254102,10.82842155,-0.003011349,0.959694445
DNASE1L2_13603,6.184247387,6.244826025,-0.060578638,0.396540533
DNASE1L3_13604,4.923517968,4.825082083,0.098435884,0.459969885
DNASE2_13605,11.93502759,11.8368746,0.098152983,0.250632799
DNASE2B_13606,2.0063125,2.107096927,-0.100784427,0.508203982
DND1_13607,5.148852252,5.249216644,-0.100364393,0.278582845
DND1P1_13608,5.968151754,6.036234769,-0.068083015,0.431185998
DNER_13609,1.601405157,1.871875281,-0.270470124,0.072115826
DNHD1_13610,11.50335084,11.57128492,-0.067934084,0.308494148
DNLZ_13611,9.18533637,9.274728079,-0.089391709,0.227001799
DNM1_13612,6.547355414,6.580801882,-0.033446468,0.544343983
DNM1L_13613,11.49594844,11.52840799,-0.032459551,0.441699241
DNM1P17_13614,0.066231259,0.052641931,0.013589328,0.60006687
DNM1P24_13615,0.005758777,0.007027687,-0.00126891,0.868815357
DNM1P28_13616,0.437362508,0.406976434,0.030386074,0.603973608
DNM1P30_13617,0.005837282,0.008210933,-0.002373651,0.775914669
DNM1P31_13618,0.534772117,0.379186441,0.155585676,0.086000292
DNM1P32_13619,0.663613195,0.660040791,0.003572404,0.964933759
DNM1P33_13620,0.212233652,0.211817806,0.000415846,0.99352616
DNM1P34_13621,2.979288844,2.803915189,0.175373655,0.108819252
DNM1P35_13622,4.894929279,4.946169299,-0.05124002,0.359483209
DNM1P38_13623,1.00906499,0.884784006,0.124280984,0.200519029
DNM1P41_13624,5.726689674,5.694804746,0.031884928,0.708016081
DNM1P46_13625,6.306367259,6.324475736,-0.018108477,0.7737455
DNM1P47_13626,7.268751709,7.361307113,-0.092555403,0.476042954
DNM1P48_13627,0.005758777,0.007027687,-0.00126891,0.868815357
DNM1P49_13628,0.012283794,0.005236886,0.007046908,0.464426091
DNM1P50_13629,0.437850203,0.422045455,0.015804748,0.766721314
DNM1P51_13630,5.975489566,5.860313244,0.115176322,0.302741363
DNM2_13631,13.3549287,13.3568621,-0.0019334,0.959901164
DNM3_13632,6.967564335,6.969745019,-0.002180684,0.969213389
DNM3-IT1_13633,0.569181234,0.55114827,0.018032964,0.810228229
DNM3OS_13634,3.626294051,3.705043039,-0.078748988,0.262768339
DNMBP_13635,9.293226993,9.057267779,0.235959214,0.023929982
DNMBP-AS1_13636,5.101109778,5.088606894,0.012502884,0.841678853
DNMT1_13637,11.67621674,11.7417932,-0.065576465,0.241187607
DNMT3A_13638,11.06410834,11.03910805,0.025000289,0.678119262
DNMT3B_13639,7.327746237,7.357998849,-0.030252612,0.7784892
DNMT3L_13640,1.471919933,1.211281495,0.260638438,0.068580577
DNPEP_13641,11.45690063,11.45007547,0.00682516,0.835520434
DNPH1_13642,9.827708974,9.880774731,-0.053065757,0.610884815
DNTT_13643,3.204143857,3.314160587,-0.110016731,0.584388428
DNTTIP1_13644,9.321651007,9.302239711,0.019411295,0.702781747
DNTTIP2_13645,11.3164502,11.30133117,0.015119029,0.791692632
DOC2A_13646,4.836073409,4.846117634,-0.010044226,0.823172807
DOC2B_13647,5.119150392,4.938421316,0.180729076,0.012536714
DOC2GP_13648,5.032206059,5.186792511,-0.154586452,0.153515359
DOCK1_13649,4.258723318,4.16968052,0.089042798,0.64360677
DOCK10_13650,10.92661688,10.82734063,0.099276251,0.453505136
DOCK11_13651,9.944123211,9.902146802,0.041976409,0.809536176
DOCK11P1_13652,1.761305174,1.769482515,-0.008177341,0.952719482
DOCK2_13653,12.7515019,12.74241168,0.009090221,0.826171376
DOCK3_13654,8.380586548,8.418345722,-0.037759174,0.839177317
DOCK4_13655,8.261495859,8.476691955,-0.215196096,0.122489663
DOCK4-AS1_13656,1.216866029,1.26375643,-0.046890401,0.731102958
DOCK5_13657,7.197634643,7.137213066,0.060421577,0.591237073
DOCK6_13658,8.65378582,8.533013091,0.120772729,0.323779509
DOCK7_13659,9.99813369,9.956338296,0.041795394,0.397057858
DOCK8_13660,13.18353065,13.21287801,-0.029347356,0.661422479
DOCK9_13661,10.10739918,10.02277764,0.084621535,0.309197651
DOCK9-AS1_13662,0.206490465,0.228539255,-0.02204879,0.650596785
DOCK9-AS2_13663,4.532619837,4.524164673,0.008455164,0.939443356
DOHH_13664,9.013623082,9.050540033,-0.036916951,0.423042043
DOK1_13665,8.649572534,8.629479518,0.020093015,0.747049546
DOK2_13666,7.109934986,6.837424379,0.272510607,0.124552839
DOK3_13667,12.22061138,12.33207497,-0.111463584,0.283738171
DOK4_13668,7.309488043,7.246949557,0.062538486,0.63239402
DOK5_13669,2.400407349,2.743371467,-0.342964118,0.188525459
DOK6_13670,5.583006396,5.537999857,0.045006539,0.695206611
DOK7_13671,3.291956362,3.400978971,-0.109022609,0.439370719
DOLK_13672,9.928688285,9.895700741,0.032987544,0.637515157
DOLPP1_13673,9.993024887,9.972275332,0.020749555,0.75402433
DONSON_13674,9.965888622,9.949537807,0.016350815,0.76717921
DOPEY1_13675,10.79416594,10.82278361,-0.028617667,0.59252039
DOPEY2_13676,8.590447828,8.686627635,-0.096179806,0.355034011
DOT1L_13677,11.20481976,11.30395689,-0.099137128,0.064373616
DPAGT1_13678,11.98820688,11.9689954,0.019211477,0.693292534
DPCD_13679,8.116833385,8.084487791,0.032345594,0.674017105
DPCR1_13680,3.997614029,3.882908826,0.114705204,0.333573465
DPEP1_13681,10.02858786,9.981144564,0.0474433,0.86232104
DPEP2_13682,7.295269049,7.31331333,-0.01804428,0.901816317
DPEP3_13683,4.800855998,4.673328278,0.12752772,0.504337303
DPF1_13684,5.979705221,6.05264044,-0.072935219,0.17457861
DPF2_13685,11.26531789,11.31176741,-0.046449521,0.314936852
DPF3_13686,6.902325678,7.129439543,-0.227113865,0.195449849
DPH1_13687,11.38422288,11.3523192,0.03190368,0.468685773
DPH2_13688,11.04055562,10.97725267,0.063302954,0.254880225
DPH3_13689,10.77584686,10.80039608,-0.024549217,0.604813159
DPH3P1_13690,0.128460837,0.120696203,0.007764634,0.88098578
DPH3P2_13691,0.074351102,0.033122943,0.04122816,0.104526215
DPH5_13692,9.876904445,9.841533497,0.035370948,0.540984986
DPH6_13693,8.22982558,8.196171099,0.033654481,0.577549875
DPH6-AS1_13694,3.414715431,3.305134868,0.109580563,0.364256157
DPH7_13695,11.73281635,11.71091714,0.021899207,0.669017911
DPM1_13696,10.77311356,10.75991208,0.013201483,0.796246503
DPM2_13697,11.58023533,11.54230188,0.037933451,0.404671927
DPM3_13698,10.07013913,10.15005716,-0.079918031,0.405051359
DPP10_13699,3.753036824,3.696092675,0.056944149,0.630316756
DPP10-AS1_13700,0.91696887,0.89056746,0.02640141,0.813267781
DPP10-AS2_13701,0.018392732,0,0.018392732,0.102259377
DPP10-AS3_13702,0.016781367,0.01790994,-0.001128573,0.949522933
DPP3_13703,10.85469919,10.94631534,-0.091616142,0.121121188
DPP3P1_13704,0.179135147,0.151955006,0.027180141,0.584670997
DPP3P2_13705,0.709077276,0.820156991,-0.111079715,0.408175422
DPP4_13706,4.118332035,4.185006142,-0.066674106,0.68317208
DPP6_13707,4.708243114,4.780059371,-0.071816258,0.202395159
DPP7_13708,13.58984987,13.69662542,-0.106775549,0.274468749
DPP8_13709,11.42389308,11.41141173,0.012481349,0.764646881
DPP9_13710,12.03654722,12.00634843,0.030198791,0.40179014
DPP9-AS1_13711,6.586263535,6.602539782,-0.016276247,0.809150659
DPPA2_13712,1.527693644,1.616911726,-0.089218082,0.342418548
DPPA2P1_13713,0.536442345,0.456069785,0.080372561,0.35814334
DPPA2P2_13714,0.12974098,0.212313585,-0.082572605,0.1522621
DPPA2P3_13715,0.148649997,0.192964937,-0.04431494,0.410054158
DPPA2P4_13716,0.080408346,0.175119385,-0.094711039,0.048616128
DPPA3_13717,0.853223884,0.816696295,0.036527589,0.661089086
DPPA3P1_13718,1.206513558,1.189250433,0.017263125,0.863217345
DPPA3P2_13719,1.309258926,1.343680359,-0.034421433,0.740960769
DPPA3P3_13720,0.010375255,0.01647965,-0.006104396,0.576261678
DPPA4_13721,6.08217405,6.20052901,-0.11835496,0.207385113
DPPA5_13722,0.183224881,0.116629446,0.066595435,0.168271234
DPPA5P1_13723,0.011261983,0.020961907,-0.009699925,0.486666146
DPPA5P2_13724,0.372624129,0.4625407,-0.089916572,0.196515569
DPPA5P4_13725,1.361939036,1.508625931,-0.146686895,0.20559781
DPRX_13726,0.450569238,0.344134506,0.106434732,0.146337331
DPRXP1_13727,1.315188112,1.171137673,0.144050439,0.165510183
DPRXP2_13728,0.432268626,0.494071029,-0.061802403,0.485665552
DPRXP3_13729,1.825300176,1.670184047,0.155116129,0.175232444
DPRXP4_13730,3.871436221,3.909456046,-0.038019825,0.68480788
DPRXP5_13731,0.654752863,0.64638769,0.008365173,0.925978948
DPRXP6_13732,0.528173863,0.390444753,0.13772911,0.084464148
DPRXP7_13733,0.023489676,0.030016205,-0.006526529,0.725499913
DPT_13734,0.376690232,0.457901633,-0.0812114,0.412576742
DPY19L1_13735,11.01534168,10.98362009,0.031721584,0.703066203
DPY19L1P1_13736,7.116942714,7.229438561,-0.112495847,0.192677682
DPY19L1P2_13737,2.831209817,2.786759139,0.044450678,0.675609831
DPY19L2_13738,6.943001268,6.861451841,0.081549427,0.469846531
DPY19L2P1_13739,6.480538445,6.480767833,-0.000229388,0.998301433
DPY19L2P2_13740,7.94918691,8.060441379,-0.11125447,0.274188579
DPY19L2P3_13741,8.365246127,8.349386459,0.015859668,0.827307471
DPY19L2P4_13742,3.920001665,3.987949803,-0.067948138,0.528846292
DPY19L2P5_13743,4.27739933,4.18233645,0.09506288,0.461857525
DPY19L3_13744,11.54427106,11.56501025,-0.020739189,0.654712017
DPY19L4_13745,9.759624424,9.772117592,-0.012493169,0.829495216
DPY30_13746,9.93472026,10.01280863,-0.078088365,0.130420278
DPYD_13747,10.51353331,10.61045998,-0.096926665,0.160746887
DPYD-AS1_13748,4.154201189,4.080537663,0.073663526,0.25849329
DPYD-AS2_13749,1.256180125,1.257992284,-0.001812159,0.987808349
DPYD-IT1_13750,3.347763537,3.289361541,0.058401996,0.545177351
DPYS_13751,1.673254325,1.779878719,-0.106624394,0.507627561
DPYSL2_13752,6.271981302,6.554264002,-0.2822827,0.132631058
DPYSL3_13753,3.503139592,3.559622959,-0.056483368,0.79178665
DPYSL4_13754,4.006414129,4.07967022,-0.073256091,0.662827483
DPYSL5_13755,4.634353834,4.64790661,-0.013552775,0.709478809
DQX1_13756,4.907710205,5.008570327,-0.100860122,0.493174002
DR1_13757,10.78225826,10.8352349,-0.052976633,0.341684634
DRAIC_13758,4.71861091,4.644299413,0.074311497,0.540343339
DRAM1_13759,9.38762044,9.405823767,-0.018203327,0.826281043
DRAM2_13760,10.96437026,10.92851765,0.03585261,0.557725269
DRAP1_13761,11.42091859,11.51916622,-0.098247624,0.081643553
DRAXIN_13762,5.552767747,5.585975943,-0.033208196,0.392210839
DRAXINP1_13763,0.049953795,0.05349206,-0.003538265,0.92641588
DRC1_13764,2.441134848,2.462735032,-0.021600184,0.885074002
DRC3_13765,7.58987252,7.561837855,0.028034665,0.50236306
DRC7_13766,2.981200689,3.03777597,-0.05657528,0.731431525
DRD1_13767,0.501763098,0.368869794,0.132893305,0.189751423
DRD2_13768,4.490363256,4.501478393,-0.011115137,0.947298067
DRD3_13769,1.316673567,1.041140877,0.27553269,0.073750893
DRD4_13770,3.266719244,3.178444061,0.088275183,0.399583655
DRD5_13771,0.416454241,0.372263466,0.044190775,0.621648781
DRD5P1_13772,0.057496883,0.090034765,-0.032537882,0.354679919
DRD5P2_13773,0.094736352,0.203744745,-0.109008393,0.048434849
DRG1_13774,10.506331,10.54201558,-0.035684574,0.461212269
DRG2_13775,10.63960205,10.60141663,0.038185423,0.246193646
DRGX_13776,0.646471683,0.636589572,0.009882111,0.931812369
DRICH1_13777,4.440393835,4.33766402,0.102729815,0.307856243
DROSHA_13778,11.18895979,11.19732496,-0.008365176,0.86497449
DRP2_13779,5.089851332,5.003648069,0.086203263,0.61242383
DSC1_13780,3.313576013,3.353501111,-0.039925098,0.419701908
DSC2_13781,6.016853308,6.039520902,-0.022667593,0.800519541
DSC3_13782,4.582408339,4.611946338,-0.029537999,0.507707921
DSCAM_13783,2.716164533,2.860940357,-0.144775824,0.552223621
DSCAM-AS1_13784,3.266653078,3.246308091,0.020344987,0.714714264
DSCAM-IT1_13785,0.013799829,0.030787326,-0.016987497,0.434714951
DSCAML1_13786,1.546368068,1.442272207,0.104095861,0.594878416
DSCAS_13787,0.100744182,0.132257054,-0.031512872,0.498884331
DSCC1_13788,6.087738532,6.101035945,-0.013297413,0.922504572
DSCR10_13789,0.309932042,0.340704238,-0.030772197,0.696848349
DSCR3_13790,11.44617878,11.44536759,0.000811187,0.983687505
DSCR4_13791,0.790025239,0.855782615,-0.065757376,0.705107742
DSCR4-IT1_13792,0.132021994,0.179079896,-0.047057901,0.455788656
DSCR8_13793,3.603023042,3.810580012,-0.20755697,0.273484896
DSCR9_13794,4.140677908,4.166656645,-0.025978738,0.751527392
DSE_13795,8.255519964,8.401838863,-0.146318899,0.158191803
DSEL_13796,7.541180411,7.313290952,0.227889459,0.248214456
DSG1_13797,1.688447275,1.524755329,0.163691946,0.433410763
DSG1-AS1_13798,1.229668891,1.186743397,0.042925494,0.763726953
DSG2_13799,6.95678345,7.041325986,-0.084542536,0.781655404
DSG2-AS1_13800,1.362889473,1.41196003,-0.049070557,0.759657593
DSG3_13801,3.826995693,3.793280275,0.033715418,0.505794758
DSG4_13802,0.05257661,0.144643297,-0.092066687,0.112272857
DSN1_13803,10.59764549,10.6232451,-0.02559961,0.553461227
DSP_13804,4.654499995,4.967035849,-0.312535855,0.115695926
DSPP_13805,1.079185969,1.115057134,-0.035871165,0.82871132
DST_13806,13.18917797,13.00641601,0.182761967,0.094030702
DSTN_13807,12.30038948,12.26769873,0.032690749,0.585906719
DSTNP1_13808,3.724437925,3.923698213,-0.199260289,0.064607953
DSTNP2_13809,6.530036425,6.575542295,-0.04550587,0.484217877
DSTNP4_13810,0.453951771,0.729940164,-0.275988393,0.058662603
DSTNP5_13811,0.064037473,0.026070904,0.037966569,0.131661927
DSTYK_13812,9.991915004,9.940148404,0.0517666,0.321113084
DTD1_13813,10.30227238,10.27552124,0.026751145,0.579031076
DTD2_13814,9.43321246,9.438334997,-0.005122537,0.93890883
DTHD1_13815,2.50068351,2.573513021,-0.072829511,0.70760422
DTL_13816,8.301448951,8.303006666,-0.001557715,0.991037946
DTNA_13817,6.56747314,6.373112883,0.194360257,0.291588107
DTNB_13818,9.609041723,9.670537947,-0.061496225,0.379372876
DTNBP1_13819,9.296275925,9.401375224,-0.105099299,0.024979216
DTWD1_13820,11.88585722,11.84462688,0.041230336,0.448760681
DTWD2_13821,8.033462386,8.11758319,-0.084120805,0.188675097
DTX1_13822,4.848288734,5.005036621,-0.156747887,0.516522556
DTX2_13823,9.353305142,9.416113459,-0.062808317,0.111231066
DTX2P1_13824,6.630985255,6.68162952,-0.050644265,0.462515839
DTX2P1-UPK3BP1-PMS2P11_13825,7.510592811,7.496640343,0.013952468,0.806665821
DTX3_13826,10.79209508,10.61447843,0.177616651,0.092631398
DTX3L_13827,11.28289299,11.41922445,-0.136331462,0.101611597
DTX4_13828,6.820957997,6.890814659,-0.069856662,0.671433488
DTYMK_13829,9.249438377,9.277485088,-0.028046711,0.609431027
DUBR_13830,7.561939,7.533474711,0.028464289,0.783774288
DUOX1_13831,6.766012421,6.928572411,-0.16255999,0.073701143
DUOX2_13832,4.981808723,4.975730598,0.006078125,0.897972777
DUOXA1_13833,3.324681252,3.259952281,0.064728971,0.63309422
DUOXA2_13834,0.721300482,0.718828278,0.002472204,0.98238831
DUPD1_13835,0.148361997,0.245656206,-0.097294209,0.087974926
DUS1L_13836,12.93646037,12.8614841,0.074976265,0.094716155
DUS2_13837,9.549679523,9.498519691,0.051159832,0.503479301
DUS3L_13838,10.76442294,10.6643932,0.100029737,0.07685215
DUS4L_13839,8.640222159,8.645430986,-0.005208827,0.915409813
DUSP1_13840,15.86608454,15.86556901,0.000515531,0.996475456
DUSP10_13841,9.067806529,8.895577201,0.172229328,0.249975304
DUSP11_13842,9.942831489,9.969299909,-0.02646842,0.540807433
DUSP12_13843,10.41936644,10.38069842,0.038668019,0.499376794
DUSP12P1_13844,0.034518564,0.055527132,-0.021008568,0.409104322
DUSP13_13845,4.90555426,4.576692583,0.328861677,0.190475719
DUSP14_13846,7.743680956,7.72083377,0.022847186,0.789065716
DUSP15_13847,2.041772633,1.957818697,0.083953936,0.657502553
DUSP16_13848,10.22090853,10.20241668,0.018491846,0.78754178
DUSP18_13849,7.24461067,7.272435918,-0.027825248,0.638119919
DUSP19_13850,6.502106101,6.569539103,-0.067433002,0.460807034
DUSP2_13851,10.65604979,10.76762906,-0.111579277,0.602103171
DUSP21_13852,0.024364873,0.023890858,0.000474014,0.981156111
DUSP22_13853,13.42360569,13.39525051,0.028355179,0.72843084
DUSP23_13854,8.256857955,8.291265585,-0.03440763,0.799234279
DUSP26_13855,9.37125032,9.438609734,-0.067359415,0.73620254
DUSP27_13856,1.285423596,1.066867754,0.218555842,0.226308712
DUSP28_13857,9.461576658,9.471366464,-0.009789806,0.797773752
DUSP3_13858,10.27979223,10.21000108,0.069791145,0.294304546
DUSP4_13859,10.67066043,10.88975077,-0.219090337,0.412091277
DUSP5_13860,14.76979222,14.93489366,-0.165101441,0.159061652
DUSP5P1_13861,0.452334192,0.579305461,-0.126971269,0.147346622
DUSP5P2_13862,0.062386375,0.034683489,0.027702887,0.269927454
DUSP6_13863,11.1900149,11.57284922,-0.382834326,0.023025586
DUSP7_13864,9.0593742,9.141418589,-0.082044389,0.288383042
DUSP8_13865,8.030000051,7.989873368,0.040126684,0.748731656
DUSP8P3_13866,2.914143056,2.892899206,0.021243849,0.835538152
DUSP8P4_13867,1.597542889,1.614077886,-0.016534998,0.838471327
DUSP8P5_13868,8.900177819,8.896457029,0.003720789,0.949357157
DUSP9_13869,0.598166996,0.787663323,-0.189496327,0.135212736
DUT_13870,11.73249255,11.84622288,-0.113730329,0.038319227
DUTP1_13871,1.914416304,1.903565066,0.010851238,0.928853946
DUTP2_13872,2.040574952,1.993746072,0.04682888,0.718447149
DUTP3_13873,0,0.008701724,-0.008701724,0.382428906
DUTP4_13874,0.048104014,0.039203935,0.008900079,0.665814311
DUTP5_13875,0.009494095,0.011053978,-0.001559883,0.867215928
DUTP6_13876,4.571325327,4.606969416,-0.03564409,0.664646198
DUTP7_13877,1.092336515,1.030092743,0.062243773,0.514212152
DUTP8_13878,0.126889517,0.108461761,0.018427756,0.603387301
DUX4_13879,4.201235331,4.108853723,0.092381608,0.447959599
DUX4L1_13880,1.301405134,1.203367393,0.098037741,0.198959962
DUX4L10_13881,1.325448505,1.264243908,0.061204597,0.467736562
DUX4L11_13882,1.315301973,1.250658104,0.064643869,0.420445517
DUX4L12_13883,1.220808655,1.176464475,0.04434418,0.526411251
DUX4L13_13884,1.413495082,1.341078396,0.072416686,0.490055441
DUX4L14_13885,1.315301973,1.250658104,0.064643869,0.420445517
DUX4L15_13886,1.325448505,1.264243908,0.061204597,0.467736562
DUX4L16_13887,0.845659832,0.758819444,0.086840388,0.549160794
DUX4L17_13888,0.950039478,0.739674522,0.210364956,0.133019156
DUX4L18_13889,0.954434982,0.818949646,0.135485336,0.368385338
DUX4L19_13890,1.539991309,1.345759049,0.19423226,0.310135265
DUX4L2_13891,1.301405134,1.203367393,0.098037741,0.198959962
DUX4L20_13892,1.441522904,1.350294733,0.091228171,0.320152212
DUX4L21_13893,1.324679781,1.241621254,0.083058527,0.271916615
DUX4L22_13894,1.441522904,1.350294733,0.091228171,0.320152212
DUX4L23_13895,1.441522904,1.350294733,0.091228171,0.320152212
DUX4L24_13896,1.441522904,1.350294733,0.091228171,0.320152212
DUX4L25_13897,1.598431465,1.455636944,0.142794521,0.255610071
DUX4L26_13898,2.980152142,2.784562356,0.195589785,0.30150872
DUX4L27_13899,3.028312557,3.064175241,-0.035862684,0.84812141
DUX4L28_13900,0.928010201,0.859989582,0.068020619,0.474355127
DUX4L29_13901,0.918416009,0.858218166,0.060197843,0.512224262
DUX4L3_13902,1.301405134,1.203367393,0.098037741,0.198959962
DUX4L30_13903,0.713330621,0.575740649,0.137589971,0.023235383
DUX4L31_13904,0.010804772,0.032882787,-0.022078015,0.258564034
DUX4L32_13905,0.778480882,0.800937853,-0.022456971,0.787359328
DUX4L33_13906,0.293350804,0.422428105,-0.129077301,0.293048174
DUX4L34_13907,1.744895989,1.563346426,0.181549563,0.155601455
DUX4L35_13908,1.145829962,1.090894369,0.054935593,0.511849297
DUX4L37_13909,4.319776539,4.040480286,0.279296253,0.08009852
DUX4L4_13910,1.374215372,1.287850231,0.086365141,0.359970022
DUX4L45_13911,0.126427353,0.090500038,0.035927314,0.437233027
DUX4L46_13912,0.557267161,0.515300212,0.041966949,0.50228931
DUX4L47_13913,0.322335596,0.267751017,0.05458458,0.341821815
DUX4L5_13914,1.301405134,1.203367393,0.098037741,0.198959962
DUX4L50_13915,7.773136891,7.392082825,0.381054066,0.035969838
DUX4L51_13916,0.041752934,0.028938515,0.012814418,0.588613558
DUX4L52_13917,0.026332496,0.03051765,-0.004185154,0.847831103
