"AXLE_CNT","CARGO_BD_TYPE","UNIT_NUM","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","CRASH_YEAR","CRN","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","USDOT_NUM","VEH_CONFIG_CD","COUNTY","DISTRICT","MUNICIPALITY","DISTRICT_NAME","COUNTY_NAME","MUNICIPALITY_NAME"
"03","1","2","2030 SPRINGDALE ROAD","","CHERRY HILL","NJ","08003","SOVEREIGN DISTRIBUTORS INC","8564894996","2018","2018085043","054000","","","","","N","","","","","","N","","01417192","03","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","4","1","1901 RUFFNER ST","","PHILADELPHIA","PA","19140","PENNDOT","7174125300","2018","2018085106","054000","","","","","N","","","","","","N","","01832072","03","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018085282","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018085817","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","3099 ORTHODOX ST","","PHILA","PA","19137","MPC BUS CO","9999999999","2018","2018085831","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"04","4","1","1431 BROAD ST","","DRESHER","PA","19025","NDV SCRAP METAL CO","2154230690","2018","2018086044","073280","","","","","N","","","","","","N","","01704401","04","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","1","1","119 MOONACHIE AVE","","MOONACHIE","NJ","07074","RYDER TRUCK RENTAL","2014389100","2018","2018086261","002600","","","","","N","","","","","","N","","01083689","98","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","7","1","100 S. BROAD STREET","","PHILADELPHIA","PA","19110","SANITATION","2156854290","2018","2018086765","023000","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","1","1","329 JEFFERSON RD","","ROCHESTER","NY","14623","RYDER TRUCK RENTAL","9999999999","2018","2018087078","999999","","","","","N","","","","","","N","","","03","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","2","100 S BROAD ST3RD FLOO","","PHILA","PA","19110","CITY OF PHILA","9999999999","2018","2018087086","019500","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018087119","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018087552","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018087555","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018087611","999999","","","","","N","","","","","","","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","2","1600 WASHINGTON","","PHILA","PA","19146","CAROSELLA  RUSSO ENTERPRISES","9999999999","2018","2018087615","014500","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","7770 DUNGAN RD STE 1","","PHILA","PA","19111","FOX CHASE ADULT DAY CARE","9999999999","2018","2018087619","999999","","","","","N","","","","","","","","","10","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2018","2018087637","999999","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"04","1","2","625 S FIFTH AVE","","LEBANON","PA","17042","NEW PENN MOTOR EXPRESS LLC","8009505046","2018","2018088089","066000","","","","","N","","","","","","N","","00010670","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","2","99","","PHILADELPHIA","PA","99999","WAGENFELD","9999999999","2018","2018088152","011500","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"05","9","1","6115 SW LELAND AVE","","DES MOINES","IA","50321","SWEET EXPRESS","7409752954","2018","2018088346","080000","","","","","N","","","","","","N","","01128178","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","100 S BROAD ST3RD FLOO","","PHILA","PA","19110","CITY OF PHILA","9999999999","2018","2018088453","058350","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","7700 STATE ROAD","","PHILA","PA","19136","YELLOW BIRD BUS CO","9999999999","2018","2018088457","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","3","1","9000 EXECUTIVE PARK DR","STE A115","KNOXVILLE","TN","37923","HGRC RENTALS","8558220637","2018","2018088808","060000","","","","","N","","","","","","N","","00372163","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"04","1","1","9283 OLD RACETRACK RD","","DELMAR","DE","19940","STEPHENS ENTERPRISE INC","3028410689","2018","2018089919","054000","","","","","N","","","","","","N","","00617506","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","9DGJHDGTKY","","SDGTYKDUTYK","DE","99999","CHENG IN FARM INC","9999999999","2018","2018090212","999999","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","1","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2018","2018090459","999999","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","0","2","15 W LINWOOD AVE","","MAPLE SHADE","NJ","08052","JP FIDLER TRUCKING","8566631561","2018","2018090471","080000","","","","","N","","","","","","N","","01620498","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018090891","999999","","","","","N","","","","","","","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","2","2567 N HOPE ST","","PHILA","PA","19133","VELEZ","9999999999","2018","2018090893","014500","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018090979","999999","","","","","N","","","","","","N","","","10","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"05","3","1","ROUTE 10 GREEN HILLS","","READING","PA","19603","PENSKE TRUCK LEASING CO L P","8553457268","2018","2018091097","080000","","","","","N","","","","","","N","","00327574","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","2","9FDRYULOYUKL","","PHILA","PA","19136","NORTHEAST FENCE INC","9999999999","2018","2018091164","016000","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"05","1","5","888 DOREMUS AVE","","NEWARK","NJ","07114","SALSON LOGISTICS INC","9739860200","2018","2018091623","080000","","","","","N","","","","","","N","","00707789","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","1","1","6 RESEARCH DR","","BETHEL","CT","06801","NEHDS LOGISTICS INC","2037309300","2018","2018091623","025950","","","","","N","","","","","","N","","01452227","09","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"05","1","1","310 N ZARFOSS DRIVE","","YORK","PA","17404","A  S SERVICES GROUP LLC","7177923632","2018","2018092518","080000","","","","","N","","","","","","N","","01880751","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","3","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018092880","999999","","","","","N","","","","","","N","","","10","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","2","8844 RISING SUN AVE","","PHILADELPHIA","PA","99999","MALIK","9999999999","2018","2018093031","012500","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","3","UNKNOWN ADDRESS","","UNKNOWN CITY","ZZ","99999","UNKNOWN CARRIER","9999999999","2018","2018093053","","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","1050 SWEDESFORD ROAD","","BERWYN","PA","19312","PECO ENERGY","9999999999","2018","2018093064","011000","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018093072","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","SEFHJSDHKM","","PHILA","PA","99999","CITY OF PHILA","9999999999","2018","2018093129","062000","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","1","2","3388 PENNSY DRIVE","","LANDOVER","PA","20785","SPECTRUM FOODS INC","3013228889","2018","2018093259","026000","","","","","N","","","","","","N","","00696237","03","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","5","2","355 NEWBOLD RD","","FAIRLESS HILLS","PA","19030","PENN JERSEY CERTIFIED CONCRETE I","8564670400","2018","2018093276","060000","","","","","N","","","","","","N","","02565545","09","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","3","1","201 WARWICK ST","","COFFEYVILLE","KS","67337","LS TRANSPORT","6206886069","2018","2018093691","080000","","","","","N","","","","","","N","","01757712","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"05","1","1","710 SOUTH 2ND STREET","","CAMDEN","NJ","08103","CHAMPION TRUCK LINES LLC","8562251051","2018","2018093718","080000","","","","","N","","","","","","N","","00593686","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"05","1","1","9304 FOREST LANE SUITE S119","","DALLAS","TX","75243","MORAL TRANSPORTATION LLC","4089853991","2018","2018093931","080000","","","","","N","","","","","","N","","02779680","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","1","1","300 CENTRE POINTE DRIVE","","VIRGINIA BEACH","VA","23462","BUDGET RENTAL TRUCK","2673176000","2018","2018094172","010288","","","","","N","","","","","","N","","02164033","04","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","3","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018095307","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","1","1","1253 N. BLACKHORSE PIKE","","RUNNEMEDE","NJ","08078","LOUIS C VELTRI TRUCKING INC","4129221651","2018","2018095329","065000","","","","","N","","","","","","N","","00812578","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","1","1","3190 S 70TH STREET RM 2","","PHILADELPHIA","PA","19153","US POSTAL SERVICE","2158635388","2018","2018095468","026000","","","","","N","","","","","","N","","","09","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET ST","14TH FLR","PHILADELPHIA","PA","19107","SEPTA","9999999999","2018","2018095791","999999","","","","","N","","","","","","U","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018095834","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","1","1","501 COTTONTAIL","","SOMERSET","NJ","08873","NESTLE WATERS INC","9999999999","2018","2018095905","999999","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","2","TRHYUIKOUIK","","JOHNSTOWN","PA","99999","MJ DANIELS LLC","9999999999","2018","2018095926","999999","","","","","N","","","","","","N","","","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","0","1","1955 W NORTH AVE","","MELROSE PARK","IL","60160","AMERICAN PROCURMENT  LOGISTICS","0000000000","2018","2018096318","999999","","","","","N","","","","","","N","","00068255","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","3","130 SHARP RD","","MARLTON","NJ","08053","BOYLES BROS INC","8569835666","2018","2018096505","080000","","","","","N","","","","","","N","","00031929","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","1","2","55 GLENALE PKY NE","","ATLANTA","GA","303283474","UNITED PARCEL SERVICE INC","4048283676","2018","2018096532","080000","","","","","N","","","","","","N","","00021800","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","3","1","519 ROYERSFORD RD","","ROYERSFORD","PA","19468","JOHN E LEMANOWICZ DBA SUPERIOR","9999999999","2018","2018097169","054000","","","","","N","","","","","000207764","N","A-00107824","00382768","04","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","UNKNOWN","","UNKNOWN","ZZ","99999","TONY DEPAUL  SON CONSTRUCTION","9999999999","2018","2018097171","021860","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018097177","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"04","1","1","15EOREGON","","PHILADELPHIA","PA","19148","UNITEDPARCELSERVICE","2153899302","2018","2018097182","019500","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","2","SFGNH","","PHILA","PA","99999","PHILADELPHIA HOUSING AUTHORITY","9999999999","2018","2018097197","059220","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","3","1","582 LOWER RIDGE RD","","CONWAY","AR","72032","PS TRANSPORT INC","5012779419","2018","2018097204","999999","","","","","N","","","","","","N","","","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","0","2","16494 W 132ND CT","","OLATHE","KS","66062","PUNNIA EXPRESS INC","9134855894","2018","2018097316","080000","","","","","N","","","","","","N","","00146052","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","1","2","3351 TREMLEY POINT ROAD","","LINDEN","NJ","07036","MAXIMUM QUALITY FOODS INC","8558859464","2018","2018097555","015000","","","","","N","","","","","","N","","00633508","03","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","8","2","1030 ANDREW DR","","WEST CHESTER","PA","19380","KRAPES TRANSIT","2676901274","2018","2018097750","999999","","","","","N","","","","","","N","A-00104504","02510749","10","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"04","4","3","5050 LANDIS AVE","","VINELAND","NJ","08360","LEVARI TRUCKING","8566917772","2018","2018097750","080000","","","","","N","","","","","","N","A-00123454","01566186","04","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","1","2","4450 TOWNSHIP LINE RD","","SKIPPACK","PA","19474","MAR COR PURIFICATION","2673395480","2018","2018097765","014500","","","","","N","","","","","","N","","00602694","09","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","440 N BROAD ST","","PHILADELPHIA","PA","19130","PHIADELPHIA SCHOOL DISTRICT","2154004000","2018","2018097910","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","2","1","150 WEST ST","","POSTVILLE","IA","52162","PRIMESTAR TRUCKING","7187481721","2018","2018098132","032000","","","","","N","","","","","","N","","00912601","03","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","1","2","310 N ZARFOSS DRIVE","","YORK","PA","17404","AS SERVICES GROUP","6092044072","2018","2018098349","999999","","","","","N","","","","","","N","","01880751","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","2","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","1111111111","2018","2018098386","999999","","","","","N","","","","","","N","","","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","UNKNOWN","","UNKNOWN","VA","99999","GE CAPITAL","9999999999","2018","2018098432","999999","","","","","N","","","","","","N","","","10","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","UNKNOWN","","UNKNOWN","PA","99999","BETZ MECHANICAL  INDUSTRIAL S","9999999999","2018","2018098436","016000","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","100 S BROAD ST3RD FLOO","","PHILADELPHIA","PA","19110","CITY OF PHILA","9999999999","2018","2018098481","060000","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2018","2018098520","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018098521","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","7","1","UNKNOWN","","UNKNOWN","PA","99999","WASTE MANAGEMENT","9999999999","2018","2018098537","073280","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018098539","999999","","","","","N","","","","","","N","","","10","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","E5768U56","","578578","PA","99999","MADISON CAPITAL INVESTMENTS IN","9999999999","2018","2018098818","012000","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2018","2018098827","999999","","","","","N","","","","","","N","","","10","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018098858","999999","","","","","N","","","","","","","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2018","2018098864","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","7","1","197 SWAMP CREEK RD","","GILBERTSVILLE","PA","99999","WASTE MANAGEMENT OF PA","9999999999","2018","2018098866","073280","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","DFJH","","PHILA","PA","19110","CITY OF PHILADELPHIA","9999999999","2018","2018098871","026000","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","8","2","20 IRVEN STREET","","TRENTON","NJ","08638","STOUTS CHARTER SERVICE","6094625608","2018","2018099397","999999","","","","","N","","","","","","N","","00250655","10","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","9","1","151 INDUSTRIAL PKWY","","VERSAILLES","OH","45380","CLASSIC CARRIERS","9375265100","2018","2018100169","080000","","","","","N","","","","","","N","","00300799","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","123 MARKET STREET","14TH FL","PHILADELPHIA","PA","19107","SOUTH EASTERN TRANSPORTATION","9999999999","2018","2018100630","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","4","100 S BROAD ST3RD FL","","PHILA","PA","19110","CITY OF PHILA","9999999999","2018","2018100631","053220","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018100638","999999","","","","","N","","","","","","N","","","10","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","9","1","1800 CHAPEL AVE","WEST 160","CHERRY HILL","NJ","08002","MARK TRANS INC","6095023711","2018","2018100641","080000","3","","","","Y","9","","","","","","","01034073","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018100652","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018101103","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","1","1","3320 ELLINGTON CT","","BENSALEM","PA","19020","JASON MAGOWAN DBA A1 BAKING","9999999999","2018","2018101223","013200","","","","","N","","","","","","N","","01621330","03","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","2","600 PACKER AVE","","PHILA","PA","19148","SYSCO OF PHILADELPHIA LLC","2152181336","2018","2018101499","060000","","","","","N","","","","","","N","","","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","9","1","655 COMMERCE PARKWAY EA","","GREENWOOD","IN","46143-0000","UNITED NATURAL FOOD INC","7172667800","2018","2018102088","080000","","","","","N","","","","","","N","","00179097","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"05","9","1","15 MAIN STREET","","GRAY","ME","04039","CARBO TRUKING","2074899012","2018","2018102108","060000","","","","","N","","","","","","N","","00361646","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018102478","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","8","1","1234 MARKET ST","","PHILADELPHIA","PA","19102","SEPTA","2155108100","2018","2018103109","044004","","","","","N","","","","","","N","","00010206","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","99","","9999","PA","99999","DYNAMIC CONSTRUCTION LLC","9999999999","2018","2018103388","014500","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","1","1","39 CONNORS LANE","","THROBURN","NS","B0K1W0","CONNORS TRANSFER LIMITED","9999999999","2018","2018103842","049500","","","","","N","","","","","","N","","00309053","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"04","7","1","2200 WECCACOE AVE","","PHILADELPHIA","PA","19148","MR CLEAN","2675490783","2018","2018103985","073280","","","","","N","","","","","","N","","02920838","09","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"05","1","1","711 MUSKET DR","","LEREDO","TX","78046","ANGIGI TRANSPORTATION LLC","9562207319","2018","2018104011","080000","","","","","N","","","","","","N","","02892613","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","19006 BLUE SPRUCE","","STRONGSVILLE","OH","44149","BOYKO TRUCKING LLC","9999999999","2018","2018104097","999999","","","","","N","","","","","","N","","","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234  MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2018","2018104102","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018104103","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018104107","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018104112","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018104116","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018104142","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","8","2","3099 ORTHODOX STREET","","PHILADELPHIA","PA","19137","MAT BUS CO","2153830470","2018","2018104515","","","","","","N","","","","","","N","","00000999","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018105534","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234  MARKET ST","","PHILDELPHIA","PA","19107","SEPTA","9999999999","2018","2018105537","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018105541","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","2","9ETHYJETYK","","PHILA","PA","99999","REPUBLIC SERVICES OF PA LLC","9999999999","2018","2018105945","073280","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","4","1","1101 LAMBSON LANE","","NEW CASTLE","DE","19720","REVOLUTION RECOVERY OF DELAWARE","3023563000","2018","2018106565","073280","","","","","N","","","","","","N","","02477828","09","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","1234 MARKET","","PHILA","PA","99999","SEPTA","9999999999","2018","2018106771","999999","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","UNKNOWN","","PHILA","PA","19428","UTILITY LINE SERVICE","9999999999","2018","2018106783","048000","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","7700 STATE RD","","PHILADELPHIA","PA","19136","YELLOWBIRD BUS CO","9999999999","2018","2018106787","999999","","","","","N","","","","","","N","","","10","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","200 HAHN RD","","PITTSBURGH","PA","15209","FIRST STUDENT INC","9999999999","2018","2018106858","999999","","","","","N","","","","","","N","","","10","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018106860","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","UNKNOWN","","UNKNOWN","ZZ","99999","NEW KIM HING LLC","9999999999","2018","2018106869","013000","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018106873","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","7","1","1620 S 49TH ST","","PHILADELPHIA","PA","19143-0000","GOLD MEDAL ENVRNMNTL","0000000000","2018","2018106969","066000","","","","","N","","","","","","Y","","02576809","09","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"04","4","1","13131 TOWNSEND RD","","PHILA","PA","19154","J F HUEBNER  SONS LLC","2159697090","2018","2018107736","073280","","","","","N","","","","","","N","","00868114","04","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"05","1","1","1955 W NORTH AVE","","MELROSE PARK","IL","60160","AMERICAN PROCUREMENT  LOGSTCS","6309486000","2018","2018107854","999999","","","","","N","","","","","","N","","00682551","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
