"CRN","UNIT_NUM","PERSON_NUM","PERSON_TYPE","INJ_SEVERITY","RESTRAINT_HELMET","AIRBAG_PADS","SEAT_POSITION","EJECTION_IND","AGE","SEX","EJECT_PATH_CD","EXTRIC_IND","TRANSPORTED","DVR_LIC_STATE","DVR_PED_CONDITION","PED_LOCATION","PED_SIGNAL","CLOTHING_TYPE","CRASH_YEAR","COUNTY","COUNTY_YEAR","MUNICIPALITY"
"2008097579","2","3","2","9","01","00","03","0","44","F","0","0","","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097579","2","2","1","0","01","00","01","0","26","M","0","0","N","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097713","2","1","1","8","99","12","01","1","25","M","0","1","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097713","1","1","1","0","99","99","01","0","99","U","0","0","","","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097931","1","1","1","0","99","99","01","1","99","U","0","1","N","","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097931","2","1","1","8","99","99","01","1","23","F","0","1","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097964","2","2","2","3","99","99","03","1","99","M","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097964","2","1","1","3","99","99","01","1","23","F","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097964","1","2","2","3","99","99","03","1","56","F","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097964","1","1","1","0","99","99","01","1","71","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097976","2","1","1","8","99","99","01","0","27","F","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097976","1","1","1","0","99","99","01","0","39","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097989","2","1","7","3","00","00","00","0","2","M","0","0","Y","","0","01","1","1","2008","67","PERSON_2008_Philadelphia","67301"
"2008097989","1","1","1","0","03","00","01","0","28","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098032","1","1","1","0","01","00","01","0","67","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098032","2","1","1","4","00","00","01","0","42","M","0","0","Y","","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098093","1","1","1","4","00","00","01","0","16","F","0","0","Y","","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098093","2","1","1","0","01","00","01","1","37","M","0","1","N","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098095","2","1","7","3","00","00","00","0","40","F","0","0","Y","","0","05","3","1","2008","67","PERSON_2008_Philadelphia","67301"
"2008098095","1","1","1","0","99","99","01","0","25","F","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098154","1","1","1","9","99","99","01","0","99","U","0","0","","ZZ","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098154","2","1","7","4","00","00","00","0","31","M","0","0","N","","9","99","2","9","2008","67","PERSON_2008_Philadelphia","67301"
"2008097408","1","1","1","0","99","99","01","0","29","F","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097408","2","1","1","4","99","00","01","0","29","M","0","0","Y","","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097549","1","1","1","0","99","01","01","0","19","F","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097584","2","3","2","4","99","99","99","1","6","F","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097584","2","2","2","4","99","99","99","1","9","F","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097584","2","1","1","0","99","99","01","1","21","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097584","1","2","1","0","99","99","01","1","70","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097584","1","1","2","4","99","99","03","1","70","F","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097848","2","1","7","3","00","00","00","0","6","F","0","0","Y","","0","05","3","2","2008","67","PERSON_2008_Philadelphia","67301"
"2008097848","1","1","1","0","99","99","01","0","55","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097891","2","2","2","4","03","00","06","0","7","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097891","2","1","1","0","99","00","01","0","25","F","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097891","1","1","1","9","99","99","01","9","99","M","9","9","N","ZZ","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097899","1","1","1","0","03","00","01","0","58","F","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097899","2","7","2","0","03","04","06","0","8","F","0","0","N","ZI","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097899","2","5","2","0","03","04","04","0","5","M","0","0","","ZI","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097899","2","3","2","0","03","04","05","0","7","M","0","0","N","ZI","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097899","2","2","2","0","03","04","03","0","33","F","0","0","N","ZI","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097899","2","1","1","0","03","04","01","0","39","M","0","0","N","ZI","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097974","1","1","1","0","99","00","01","0","34","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097974","2","2","2","4","03","00","03","0","11","F","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097974","2","1","1","4","03","00","01","0","66","F","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098034","1","1","1","9","99","99","01","0","99","U","0","0","","","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098034","2","1","1","4","99","10","01","1","46","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098045","1","1","1","9","00","04","01","0","22","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098045","2","3","2","8","99","99","99","0","99","U","0","0","Y","ZZ","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098045","2","2","1","8","99","99","01","0","99","U","0","0","Y","ZZ","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098054","1","2","2","8","99","99","03","0","18","M","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098054","1","1","1","8","99","99","01","0","18","M","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098059","2","1","1","0","99","99","01","1","59","F","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098059","1","1","1","8","99","99","01","1","29","F","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098131","2","5","2","0","99","00","06","1","66","F","0","1","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098131","2","4","2","0","99","00","05","1","99","M","0","1","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098131","2","3","2","0","99","00","04","1","99","F","0","1","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098131","2","2","2","0","99","00","06","1","66","F","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098131","2","1","1","0","99","00","01","1","47","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098131","1","1","1","3","99","00","01","0","41","M","0","0","Y","PA","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098142","1","1","1","9","99","99","01","9","99","M","9","9","N","ZZ","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098142","2","1","1","0","99","99","01","9","28","M","9","9","N","PA","1","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098146","2","1","7","4","00","00","00","0","11","M","0","0","N","","0","99","2","9","2008","67","PERSON_2008_Philadelphia","67301"
"2008098146","1","1","1","0","99","99","01","0","50","F","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098160","1","2","2","0","99","99","03","0","99","F","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098160","1","1","1","0","99","99","01","0","40","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098160","2","3","1","8","99","99","01","0","37","M","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098187","2","1","1","0","99","00","01","0","19","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098187","1","1","1","9","99","99","01","9","99","U","9","9","N","","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098212","2","1","1","4","00","00","01","0","18","M","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098212","1","1","1","4","99","00","01","0","23","F","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098272","1","1","1","0","99","99","01","0","28","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098272","2","2","2","4","99","99","99","0","23","F","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098272","2","1","1","4","99","99","01","0","25","F","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098357","2","1","1","4","99","99","01","0","56","F","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098357","1","1","1","0","99","99","01","0","24","M","0","9","","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098372","1","1","1","0","99","99","01","0","46","M","0","0","N","PA","1","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098372","2","1","1","4","99","99","01","0","38","F","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098379","2","2","2","8","99","99","03","1","99","F","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098379","2","1","1","8","99","99","01","1","26","F","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098379","1","1","1","0","99","99","01","1","99","F","0","0","N","ZZ","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098385","1","1","1","9","99","99","01","1","99","U","0","0","N","","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098385","2","2","2","3","03","12","03","1","50","F","0","0","Y","PA","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098385","2","1","1","4","03","11","01","1","24","F","0","0","Y","PA","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098400","1","2","2","0","99","99","04","0","41","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098400","1","1","1","0","99","99","01","0","62","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098400","2","2","2","3","99","99","03","0","41","F","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098400","2","1","1","0","99","99","01","0","50","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097490","1","1","1","0","99","99","01","0","53","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097490","2","1","1","4","00","00","01","0","20","M","0","0","Y","","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097565","1","2","2","0","99","01","03","1","11","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097565","1","1","1","0","99","00","01","1","39","F","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097565","2","2","2","8","99","00","04","1","15","F","0","1","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097565","2","1","1","0","99","00","01","1","42","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097613","2","1","1","0","99","99","01","0","24","M","0","0","N","VA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097613","1","1","1","0","99","99","01","0","23","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097624","1","1","1","8","99","99","01","0","42","M","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097624","2","1","1","9","03","12","01","1","17","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097961","2","2","2","4","01","00","03","0","36","F","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097961","2","1","1","0","00","00","01","0","37","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097961","1","4","1","0","01","00","01","0","37","M","0","0","N","ND","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008097961","1","2","2","0","01","00","03","0","56","M","0","0","N","ND","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098103","2","1","1","8","99","99","01","0","41","M","0","0","Y","PA","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098103","1","1","1","8","99","99","01","0","27","M","0","0","Y","PA","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098109","1","2","2","4","00","01","03","0","23","F","0","0","Y","PA","1","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098109","1","1","1","4","00","01","01","0","26","F","0","0","Y","PA","1","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098116","1","2","2","0","01","19","03","1","41","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098116","1","1","1","8","01","19","01","1","38","F","0","1","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098116","2","1","1","0","01","12","01","1","87","F","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098168","1","1","1","0","01","01","01","0","48","M","0","0","","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098168","2","5","2","8","00","00","04","0","98","F","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098168","2","4","2","8","00","00","05","0","98","M","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098168","2","3","2","8","00","00","06","0","9","F","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098168","2","2","2","8","01","01","03","0","24","F","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098168","2","1","1","4","01","01","01","0","31","M","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098205","2","1","1","0","00","12","01","1","29","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098205","1","2","2","0","00","12","03","1","20","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098205","1","1","1","0","00","12","01","1","18","F","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008098241","1","1","1","0","03","00","01","1","61","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
