"ACCESS_CTRL","ADJ_RDWY_SEQ","COUNTY","CRASH_YEAR","CRN","LANE_COUNT","OFFSET","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME","COUNTY_YEAR","MUNICIPALITY"
"","4","67","2008","2009003212","02","","W","4","4","","","","WINGOHOCKING ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2009003212","2 ","1817","S","3","2","1003","0031","35","WHITAKER AV","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2009006861","4 ","296","E","3","1","0076","3404","50","SCHUYLKILL EX","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2009006863","3 ","292","W","3","1","0076","3421","50","SCHUYLKILL EX","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2009007270","3 ","2053","N","3","1","0095","0280","55","DELAWARE EX","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2009007667","4 ","1546","S","3","1","0095","0195","55","DELAWARE EX","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008100548","01","","N","3","4","","","25","20TH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008082188","99","","N","4","4","","","","NINETEENTH ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008082188","2 ","1431","E","3","2","2014","0030","","LEHIGH AV","ROADWAY_2008_Philadelphia","67301"
"3","6","67","2008","2008082248","2 ","0","W","6","2","2008","0031","","GIRARD AV","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2008082248","2 ","912","S","4","2","0611","0041","30","BROAD ST","ROADWAY_2008_Philadelphia","67301"
"3","5","67","2008","2008082248","2 ","0","E","5","2","2008","0030","","GIRARD AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008082248","2 ","915","N","3","2","0611","0040","30","BROAD ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008082262","02","","W","4","4","","","30","HAINES ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008082262","2 ","602","N","3","2","4007","0040","25","WAYNE AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008082414","02","","N","4","4","","","35","46TH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008082414","02","","N","3","4","","","35","SPRINGFIELD AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008082591","99","","N","3","4","","","","FRONT ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008082596","02","","U","4","4","","","","BIGLER ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008082596","02","","S","3","4","","","","10TH ST","ROADWAY_2008_Philadelphia","67301"
"","5","67","2008","2008082615","03","","N","4","4","","","25","SUMMERDALE AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008082615","99","","N","5","4","","","45","ADAMS AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008082615","03","509","S","3","2","6001","0211","40","ROOSEVELT BL","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008082671","2 ","853","N","3","2","3015","0052","25","COBBS CREEK PY","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008108397","01","","W","4","4","","","25","REED ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008108397","02","","S","3","4","","","25","FRONT ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008108600","02","","S","4","4","","","25","57TH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008108600","02","","W","3","4","","","25","CHRISTIAN ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008108603","02","","S","4","4","","","30","SIXTIETH ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008108603","2 ","1707","W","3","2","0003","0031","35","WALNUT ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008108607","99","","N","3","4","","","","ISLAND AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008108621","2 ","1676","N","3","2","2009","0060","35","ARAMINGO AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008108624","02","","N","3","4","","","25","BRIDGE ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008108636","99","","N","3","4","","","","S 58TH ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008108658","99","","N","4","4","","","","5TH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008108658","99","","E","3","4","","","","BUTLER ST","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008109358","3 ","3703","N","3","1","0095","0264","55","DELAWARE EX","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008109624","3 ","472","W","3","1","0076","3465","50","SCHUYLKILL EX","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008109521","99","","E","3","4","","","","E NEDRO AV","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008110448","4 ","2256","E","3","1","0076","3410","50","SCHUYLKILL EX","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008110562","3 ","676","W","3","1","0076","3421","50","SCHUYLKILL EX","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008110571","3 ","735","N","3","1","0095","0314","55","DELAWARE EX","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2009012501","4 ","2074","E","3","2","1008","0060","25","LEVICK ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2009012501","99","","N","4","4","","","","MARTINS MILL RD","ROADWAY_2008_Philadelphia","67301"
"","5","67","2008","2009013281","02","","E","4","4","","","","COLUMBIA AV/LIEDY AV","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2009013281","02","1322","S","5","2","3017","0061","35","FIFTYSECOND ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2009013281","2 ","1326","N","3","2","3017","0060","35","FIFTYSECOND ST","ROADWAY_2008_Philadelphia","67301"
"","5","67","2008","2009013318","06","","W","4","4","","","35","PACKER AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2009013318","06","","W","5","4","","","35","RAMP TO I-76 E.","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2009013318","2 ","0","N","3","2","0611","0006","35","BROAD ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2009013319","99","","E","4","4","","","","MORRIS ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2009013319","99","","N","3","4","","","","11TH ST","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2009013386","02","524","S","4","2","2009","0021","","SR 2009 HW","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2009013386","02","524","N","3","2","2009","0020","","SR 2009 HW","ROADWAY_2008_Philadelphia","67301"
"","6","67","2008","2009013386","02","","E","6","4","","","","HUNTINGDON ST","ROADWAY_2008_Philadelphia","67301"
"","5","67","2008","2009013386","02","","W","5","4","","","","HUNTINGDON ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2009013477","02","","N","3","4","","","25","SPRAGUE ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2009013477","02","","W","4","4","","","25","E GORGAS LN","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2009013508","02","","S","4","4","","","","ROWLAND AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2009013508","02","562","S","3","2","0073","0060","","COTTMAN AV","ROADWAY_2008_Philadelphia","67301"
"","5","67","2008","2009013536","01","","W","5","4","","","15","WELLINGTON ST","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2009013536","2 ","756","S","4","2","0013","0241","30","FRANKFORD AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2009013536","2 ","759","N","3","2","0013","0240","30","FRANKFORD AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2009013594","2 ","1544","S","3","2","4001","0051","35","HENRY AV","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2009013671","2 ","519","N","4","2","3041","0010","","THIRTYTHIRD ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2009013671","2 ","381","W","3","2","0013","0100","25","THIRTYTHIRD ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2009013767","2 ","933","S","3","2","3019","0071","35","PASSYUNK AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2009013848","99","","W","4","4","","","","SANSOM ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2009013848","99","","N","3","4","","","","18TH ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2009013865","02","","E","3","4","","","35","CHESTER AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2009014214","02","","E","3","4","","","25","POPLAR ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2009014224","2 ","1980","E","3","2","4004","0030","35","CHEW AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2009014224","02","","S","4","4","","","25","GRAY ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008082141","99","","N","4","4","","","","NINTH ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008082141","2 ","441","W","3","2","2006","0081","30","SPRING GARDEN ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008082214","99","","N","4","4","","","","FRANKLIN ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008082214","99","","E","3","4","","","","BUTLER ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008082268","02","","S","4","4","","","25","61ST ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008082268","99","","W","3","4","","","","NASSAU ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008082469","02","","N","4","4","","","","59TH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008082469","99","","E","3","4","","","","MASTER ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008082606","02","","W","4","4","","","25","GIRARD AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008082606","02","","N","3","4","","","25","56TH ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008082646","01","","S","4","4","","","35","6TH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008082646","99","","W","3","4","","","","MASTER ST","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2009029169","2 ","0","S","4","2","4001","0041","35","HENRY AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2009029169","2 ","0","N","3","2","4001","0040","35","HENRY AV","ROADWAY_2008_Philadelphia","67301"
"3","5","67","2008","2009029169","2 ","0","E","5","2","4011","0020","35","MIDVALE AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008108472","99","","S","3","4","","","","2ND ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008108563","01","","S","3","4","","","25","BROOMALL ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008108571","02","","E","3","4","","","25","CATHEDRAL AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008108583","99","","S","4","4","","","","18TH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008108583","99","","E","3","4","","","","SOUTH ST","ROADWAY_2008_Philadelphia","67301"
"","5","67","2008","2008108944","02","","N","5","4","","","35","RISING SUN AV","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2008108944","2 ","64","N","4","2","1001","0010","35","RISING SUN AV","ROADWAY_2008_Philadelphia","67301"
"2","3","67","2008","2008108944","3 ","897","N","3","2","0001","0180","45","ROOSEVELT BL","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008108949","99","","W","4","4","","","","CUMBERLAND ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008108949","99","","N","3","4","","","","THOMPSON ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008108953","2 ","2650","N","3","2","3015","0070","25","COBBS CREEK PY","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008109884","2 ","2579","E","3","1","0076","3454","50","SCHUYLKILL EX","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008095672","02","","N","4","4","","","","RAMONA AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008095672","02","","E","3","4","","","","ADAMS AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008095702","99","","W","4","4","","","","VENANGO ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008095702","99","","N","3","4","","","","GERMANTOWN AV","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008095842","3 ","1661","E","3","1","0076","3430","50","SCHUYLKILL EX","ROADWAY_2008_Philadelphia","67301"
"","6","67","2008","2008095945","99","","N","6","4","","","","LANSDOWNE DR","ROADWAY_2008_Philadelphia","67301"
"","5","67","2008","2008095945","02","","N","5","4","","","35","THIRTYFOURTH ST","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2008095945","2 ","1100","E","4","2","0030","0070","25","GIRARD AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008095945","2 ","0","E","3","2","0013","0090","25","GIRARD AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008096081","3 ","1080","E","3","2","0291","0180","25","BROAD ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008099229","02","","N","4","4","","","35","55TH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008099229","02","","W","3","4","","","35","SPRUCE ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008099232","2 ","2313","S","3","2","3007","0151","35","KELLY DR","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008099591","02","","N","3","4","","","35","FOX ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008100582","04","0","N","5","2","0611","0160","35","ROAD ST","ROADWAY_2008_Philadelphia","67301"
"3","5","67","2008","2008100582","02","0","W","4","2","4004","0080","25","OLNEY AV","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2008100582","04","0","S","3","2","0611","0161","35","BROAD ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2009029163","2 ","0","N","3","2","3007","0070","30","KELLY DR","ROADWAY_2008_Philadelphia","67301"
"","6","67","2008","2009029163","99","","N","6","4","","","","ANNE DHARNONCOURT DR","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2009029163","2 ","0","S","4","2","3007","0075","30","KELLY DR","ROADWAY_2008_Philadelphia","67301"
"","5","67","2008","2009029163","99","","N","5","4","","","","TWENTYFIFTH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2009029174","99","","W","3","4","","","","KENSINGTON AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2009029174","99","","N","4","4","","","","B ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008108460","99","","E","4","4","","","","LINDBERGH BL","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008108460","2 ","0","S","3","2","3013","0031","35","ISLAND AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008108558","01","","W","4","4","","","25","CLEARVIEW ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008108558","01","","N","3","4","","","25","15TH ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008108581","02","2333","S","4","2","3003","0040","25","THIRTYFOURTH ST","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2008108581","02","3600","E","3","2","3021","0070","","","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008108647","99","","S","3","4","","","","8TH ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008108667","02","","N","4","4","","","25","PROSPECT ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008108667","02","","W","3","4","","","25","EVERGREEN AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008108669","02","","N","4","4","","","25","MUSGRAVE ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008108669","02","","E","3","4","","","25","CHELTEN AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008109266","99","","N","4","4","","","","SYDENHAM ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008109266","01","","W","3","4","","","25","OXFORD ST","ROADWAY_2008_Philadelphia","67301"
"3","6","67","2008","2008109270","3 ","3589","W","6","2","3002","0021","","EIGHTYFOURTH ST","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2008109270","2 ","0","W","4","2","0291","0027","40","BARTRAM AV","ROADWAY_2008_Philadelphia","67301"
"2","5","67","2008","2008109270","3 ","3581","E","5","2","3002","0020","","EIGHTYFOURTH ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008109270","2 ","0","E","3","2","0291","0026","40","BARTRAM AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008109930","2 ","7620","E","3","2","0291","0060","40","PENROSE AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008082247","3 ","2017","S","3","2","0001","0191","40","ROOSEVELT BL","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008082604","02","","N","4","4","","","25","61ST ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008082604","02","","W","3","4","","","25","THOMPSON ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008082674","99","","W","4","4","","","","REEDLAND ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008082674","2 ","2570","N","3","2","3004","0010","","SIXTYFIFTH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2009012393","02","","S","4","4","","","25","EIGHTH ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2009012393","2 ","448","E","3","2","2002","0050","35","SNYDER AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2009013289","02","","W","3","4","","","35","LINCOLN DR","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2009013308","99","0","E","4","4","","","","AUTUMN RIVER RUN RD","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2009013308","99","","E","3","4","","","","UMBRIA ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2009013427","04","680","N","3","2","0611","0040","","BROAD ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2009013512","99","","N","4","4","","","","SIXTIETH ST","ROADWAY_2008_Philadelphia","67301"
